network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T02:30:00Z,2.48,7.2 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T02:30:00Z,1.97,6.96 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T03:00:00Z,1.96,6.96 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T03:00:00Z,1.0,5.98 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T03:00:00Z,1.0,6.83 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T03:00:00Z,1.0,5.95 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T03:00:00Z,1.0,7.34 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T03:30:00Z,2.42,7.04 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T03:30:00Z,1.95,6.41 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T04:00:00Z,2.39,6.9 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T04:00:00Z,1.94,6.75 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T04:00:00Z,2.163,4.88 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T04:00:00Z,1.0,5.81 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T04:00:00Z,1.0,6.72 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T04:00:00Z,1.0,5.2 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T04:00:00Z,1.0,6.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T04:30:00Z,2.02,5.12 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T04:30:00Z,2.37,6.81 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T04:30:00Z,1.91,7.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T05:00:00Z,2.0,4.49 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T05:00:00Z,2.35,6.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T05:00:00Z,1.9,7.54 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T05:00:00Z,2.11,4.92 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T05:00:00Z,1.0,5.63 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T05:00:00Z,1.0,6.43 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T05:00:00Z,1.0,5.01 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T05:00:00Z,1.0,5.05 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T05:30:00Z,1.99,3.74 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T05:30:00Z,2.35,6.99 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T05:30:00Z,1.9,7.51 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T06:00:00Z,1.97,3.24 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T06:00:00Z,1.89,7.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T06:00:00Z,2.057,4.79 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T06:00:00Z,1.0,5.53 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T06:00:00Z,1.0,6.31 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T06:00:00Z,1.0,5.43 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T06:00:00Z,1.0,5.17 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T06:30:00Z,1.96,4.38 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T06:30:00Z,2.34,7.14 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T06:30:00Z,1.87,7.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T07:00:00Z,1.94,5.97 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T07:00:00Z,2.35,7.13 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T07:00:00Z,1.86,7.3 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T07:00:00Z,2.02,4.6 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T07:00:00Z,1.0,5.54 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T07:00:00Z,1.0,6.33 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T07:00:00Z,1.0,4.7 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T07:00:00Z,1.0,4.75 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T07:30:00Z,1.93,5.18 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T07:30:00Z,2.36,7.07 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T07:30:00Z,1.88,7.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T08:00:00Z,1.94,3.68 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T08:00:00Z,2.4,7.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T08:00:00Z,1.89,7.41 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T08:00:00Z,2.016,4.36 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T08:00:00Z,1.0,5.45 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T08:00:00Z,1.0,6.22 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T08:00:00Z,1.0,4.72 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T08:00:00Z,1.0,4.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T08:30:00Z,1.93,5.52 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T08:30:00Z,2.42,6.92 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T08:30:00Z,1.91,6.97 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T09:00:00Z,1.94,5.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T09:00:00Z,2.44,6.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T09:00:00Z,1.9,6.95 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T09:00:00Z,2.064,4.54 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T09:00:00Z,1.0,5.35 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T09:00:00Z,1.0,6.14 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T09:00:00Z,1.0,5.0 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T09:00:00Z,1.0,4.46 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T09:30:00Z,1.95,3.49 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T09:30:00Z,2.45,6.91 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T09:30:00Z,1.91,6.56 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T10:00:00Z,1.99,3.34 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T10:00:00Z,2.48,5.99 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T10:00:00Z,1.91,6.73 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T10:00:00Z,2.131,4.52 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T10:00:00Z,1.0,5.35 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T10:00:00Z,1.0,6.1 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T10:00:00Z,1.0,4.69 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T10:00:00Z,1.0,4.33 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T10:30:00Z,2.03,3.81 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T10:30:00Z,2.52,6.67 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T10:30:00Z,1.96,6.48 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T11:00:00Z,2.07,3.52 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T11:00:00Z,2.55,6.35 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T11:00:00Z,1.99,6.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T11:00:00Z,2.191,4.9 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T11:00:00Z,1.0,5.2 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T11:00:00Z,1.0,5.96 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T11:00:00Z,1.0,5.29 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T11:00:00Z,1.0,4.15 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T11:30:00Z,2.11,5.2 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T11:30:00Z,2.58,6.41 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T11:30:00Z,2.0,6.44 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T12:00:00Z,2.14,3.97 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T12:00:00Z,2.62,6.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T12:00:00Z,2.04,5.64 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T12:00:00Z,2.257,4.83 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T12:00:00Z,1.0,4.85 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T12:00:00Z,1.0,5.75 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T12:00:00Z,1.0,5.35 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T12:00:00Z,1.0,4.16 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T12:30:00Z,2.18,3.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T12:30:00Z,2.65,6.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T12:30:00Z,2.06,5.43 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T13:00:00Z,2.21,3.05 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T13:00:00Z,2.67,5.93 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T13:00:00Z,2.11,5.47 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T13:00:00Z,2.311,4.61 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T13:00:00Z,1.0,5.01 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T13:00:00Z,1.0,5.85 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T13:00:00Z,1.0,4.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T13:30:00Z,2.24,3.82 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T13:30:00Z,2.68,5.9 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T13:30:00Z,2.13,5.54 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T14:00:00Z,2.28,4.11 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T14:00:00Z,2.71,5.91 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T14:00:00Z,2.17,5.55 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T14:00:00Z,2.343,4.36 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T14:00:00Z,1.0,5.28 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T14:00:00Z,1.0,5.89 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T14:00:00Z,1.0,4.78 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T14:00:00Z,1.0,4.94 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T14:30:00Z,2.31,3.57 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T14:30:00Z,2.73,6.4 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T14:30:00Z,2.21,5.48 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T15:00:00Z,2.33,2.87 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T15:00:00Z,2.76,6.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T15:00:00Z,2.25,5.62 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T15:00:00Z,2.348,4.79 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T15:00:00Z,1.0,5.39 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T15:00:00Z,1.0,5.96 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T15:00:00Z,1.0,6.14 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T15:00:00Z,1.0,5.58 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T15:30:00Z,2.78,6.45 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T15:30:00Z,2.27,5.66 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T16:00:00Z,2.38,3.12 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T16:00:00Z,2.8,6.54 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T16:00:00Z,2.29,5.33 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T16:00:00Z,2.339,4.76 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T16:00:00Z,1.0,5.51 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T16:00:00Z,1.0,6.02 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T16:00:00Z,1.0,6.48 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T16:00:00Z,1.0,6.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T16:30:00Z,2.41,2.37 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T16:30:00Z,2.82,6.99 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T16:30:00Z,2.33,5.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T17:00:00Z,2.44,2.42 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T17:00:00Z,2.84,6.48 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T17:00:00Z,2.34,5.72 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T17:00:00Z,2.333,4.61 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T17:00:00Z,1.0,5.77 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T17:00:00Z,1.0,6.1 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T17:00:00Z,1.0,6.95 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T17:00:00Z,1.0,7.19 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T17:30:00Z,2.84,6.52 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T18:00:00Z,2.48,1.98 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T18:00:00Z,2.84,6.51 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T18:00:00Z,2.338,4.73 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T18:00:00Z,1.0,6.09 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T18:00:00Z,1.0,6.52 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T18:00:00Z,1.0,7.59 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T18:00:00Z,1.0,7.93 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T18:30:00Z,2.32,5.69 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T19:00:00Z,2.51,3.76 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T19:00:00Z,2.33,6.06 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T19:00:00Z,2.363,5.04 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T19:00:00Z,1.0,6.06 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T19:00:00Z,1.0,6.61 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T19:00:00Z,1.0,7.56 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T19:00:00Z,1.0,8.57 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T19:30:00Z,2.51,4.66 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T19:30:00Z,2.82,6.4 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T19:30:00Z,2.32,6.73 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T20:00:00Z,2.5,4.08 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T20:00:00Z,2.3,6.95 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T20:00:00Z,2.41,5.21 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T20:00:00Z,1.0,6.1 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T20:00:00Z,1.0,6.53 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T20:00:00Z,1.0,7.13 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T20:00:00Z,1.0,8.83 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T20:30:00Z,2.28,6.71 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T21:00:00Z,2.77,5.51 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T21:00:00Z,2.455,5.19 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T21:00:00Z,1.0,6.17 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T21:00:00Z,1.0,6.75 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T21:00:00Z,1.0,6.88 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T21:00:00Z,1.0,8.86 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T21:30:00Z,2.76,3.88 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T22:00:00Z,2.21,6.45 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T22:00:00Z,2.495,5.06 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T22:00:00Z,1.0,6.27 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T22:00:00Z,1.0,6.74 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T22:00:00Z,1.0,6.56 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T22:00:00Z,1.0,8.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T22:30:00Z,2.42,6.4 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T22:30:00Z,2.71,4.24 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T22:30:00Z,2.18,7.35 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T23:00:00Z,2.4,6.99 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T23:00:00Z,2.7,2.5 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T23:00:00Z,2.14,7.08 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-05T23:00:00Z,2.51,4.73 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-05T23:00:00Z,1.0,6.18 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-05T23:00:00Z,1.0,7.01 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-05T23:00:00Z,1.0,6.17 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-05T23:00:00Z,1.0,8.17 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-05T23:30:00Z,2.37,7.07 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-05T23:30:00Z,2.67,2.51 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-05T23:30:00Z,2.11,7.22 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T00:00:00Z,2.34,5.86 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T00:00:00Z,2.09,7.16 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-06T00:00:00Z,1.0,6.02 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T00:00:00Z,1.0,6.7 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T00:00:00Z,1.0,6.05 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-06T00:00:00Z,1.0,7.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T00:30:00Z,2.3,6.28 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T00:30:00Z,2.6,5.58 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T00:30:00Z,2.06,7.38 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T01:00:00Z,2.28,6.22 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T01:00:00Z,2.58,5.14 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T01:00:00Z,2.04,7.22 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-06T01:00:00Z,1.0,5.95 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T01:00:00Z,1.0,6.54 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T01:00:00Z,1.0,5.96 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-06T01:00:00Z,1.0,6.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T01:30:00Z,2.24,6.1 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T01:30:00Z,2.55,6.43 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T01:30:00Z,2.02,7.41 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T02:00:00Z,2.52,6.67 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T02:00:00Z,2.03,7.22 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-06T02:00:00Z,1.0,5.7 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T02:00:00Z,1.0,6.5 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T02:00:00Z,1.0,5.67 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-06T02:00:00Z,1.0,5.77 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T02:30:00Z,2.16,6.15 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T02:30:00Z,2.47,6.79 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T02:30:00Z,1.99,7.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T03:00:00Z,2.13,7.03 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T03:00:00Z,2.45,6.66 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T03:00:00Z,1.99,6.67 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-06T03:00:00Z,1.0,5.59 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T03:00:00Z,1.0,6.44 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T03:00:00Z,1.0,5.74 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-06T03:00:00Z,1.0,5.48 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T03:30:00Z,2.42,6.68 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T03:30:00Z,1.95,7.18 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T04:00:00Z,2.4,6.05 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T04:00:00Z,1.93,6.72 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-06T04:00:00Z,2.286,4.03 
TCOON,ioos:station:TCOON:072,27.8392,-97.4440,2022-06-06T04:00:00Z,1.0,5.49 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T04:00:00Z,1.0,6.42 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T04:00:00Z,1.0,5.66 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2022-06-06T04:00:00Z,1.0,5.27 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T04:30:00Z,1.91,7.1 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2022-06-06T05:00:00Z,2.03,5.72 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2022-06-06T05:00:00Z,2.37,6.29 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2022-06-06T05:00:00Z,1.9,6.49 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2022-06-06T05:00:00Z,2.229,3.8 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2022-06-06T05:00:00Z,1.0,6.3 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2022-06-06T05:00:00Z,1.0,5.74 
