network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_water 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T12:30:00Z,1.0,2.68 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T12:30:00Z,1.0,2.35 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-08T12:30:00Z,1.0,3.8 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T12:30:00Z,1.0,8.3 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T12:30:00Z,1.0,0.43 
NERRS,ioos:station:NOAA.NERRS:rkbfbwq,25.8922,-81.4770,2021-09-08T12:45:00Z,0.54,2.8 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T13:00:00Z,2.11,2.13 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T13:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T13:00:00Z,0.0,3.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T13:00:00Z,3.01,3.9 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2021-09-08T13:00:00Z,0.95,0.5 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T13:00:00Z,2.17,5.2 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T13:00:00Z,2.31,6.09 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T13:15:00Z,2.12,5.1 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T13:15:00Z,0.0,4.2 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T13:30:00Z,2.1,1.93 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T13:30:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:rkbmbwq,25.9343,-81.5946,2021-09-08T13:30:00Z,0.62,2.3 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T13:30:00Z,1.0,2.82 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T13:30:00Z,1.0,2.42 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-08T13:30:00Z,1.0,4.51 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T13:30:00Z,1.0,8.31 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T13:30:00Z,1.0,0.51 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T14:00:00Z,2.12,3.33 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T14:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T14:00:00Z,0.0,3.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T14:00:00Z,3.01,4.5 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2021-09-08T14:00:00Z,0.97,0.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T14:00:00Z,2.16,6.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T14:00:00Z,2.25,6.06 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T14:15:00Z,2.12,4.1 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T14:15:00Z,0.0,4.2 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T14:30:00Z,2.13,3.81 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T14:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T14:30:00Z,1.0,2.76 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T14:30:00Z,1.0,3.88 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T14:30:00Z,1.0,8.3 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T14:30:00Z,1.0,1.52 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T15:00:00Z,2.14,2.17 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T15:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-09-08T15:00:00Z,0.0,6.2 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T15:00:00Z,0.0,3.6 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T15:00:00Z,3.02,4.6 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2021-09-08T15:00:00Z,1.1,0.6 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T15:00:00Z,2.13,4.2 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T15:00:00Z,2.202,6.02 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T15:15:00Z,2.12,4.2 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T15:15:00Z,0.0,4.5 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T15:30:00Z,2.13,1.82 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T15:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T15:30:00Z,1.0,3.52 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T15:30:00Z,1.0,4.13 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T15:30:00Z,1.0,8.24 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T15:30:00Z,1.0,2.14 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T16:00:00Z,2.15,1.68 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T16:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T16:00:00Z,0.0,3.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T16:00:00Z,3.01,4.6 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T16:00:00Z,2.16,4.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T16:00:00Z,2.2,6.08 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T16:15:00Z,2.12,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T16:15:00Z,0.0,5.4 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T16:30:00Z,2.14,1.75 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T16:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T16:30:00Z,1.0,3.64 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T16:30:00Z,1.0,4.7 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-08T16:30:00Z,1.0,4.94 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T16:30:00Z,1.0,8.18 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T16:30:00Z,1.0,2.23 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T17:00:00Z,2.17,1.78 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T17:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:apaebwq,29.7858,-84.8752,2021-09-08T17:00:00Z,1.72,5.5 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T17:00:00Z,0.0,3.9 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T17:00:00Z,2.99,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T17:00:00Z,2.23,5.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T17:00:00Z,2.28,6.03 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T17:15:00Z,2.12,3.8 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T17:15:00Z,0.0,5.5 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T17:30:00Z,2.2,1.82 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T17:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T17:30:00Z,1.0,3.67 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T17:30:00Z,1.0,4.42 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T17:30:00Z,1.0,3.69 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T18:00:00Z,2.18,1.98 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T18:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T18:00:00Z,0.0,3.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T18:00:00Z,2.98,5.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T18:00:00Z,2.25,5.1 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T18:00:00Z,2.35,6.09 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T18:00:00Z,1.0,8.05 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T18:15:00Z,2.1,4.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T18:15:00Z,0.0,5.1 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T18:30:00Z,2.18,3.15 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T18:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T18:30:00Z,1.0,3.91 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T18:30:00Z,1.0,3.54 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T18:30:00Z,1.0,8.03 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T18:30:00Z,1.0,3.4 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T19:00:00Z,2.18,5.2 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T19:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T19:00:00Z,0.0,3.8 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T19:00:00Z,2.98,5.7 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T19:00:00Z,2.29,5.8 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T19:00:00Z,2.413,6.13 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T19:15:00Z,2.09,5.8 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T19:15:00Z,0.0,6.3 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T19:30:00Z,2.17,3.67 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T19:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T19:30:00Z,1.0,4.19 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T19:30:00Z,1.0,4.48 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T19:30:00Z,1.0,7.95 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T19:30:00Z,1.0,3.59 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T20:00:00Z,2.16,7.01 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T20:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T20:00:00Z,0.0,3.7 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T20:00:00Z,2.96,5.7 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T20:00:00Z,2.27,6.2 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T20:00:00Z,2.492,6.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T20:15:00Z,2.07,4.1 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T20:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T20:30:00Z,2.12,5.12 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T20:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T20:30:00Z,1.0,4.31 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T20:30:00Z,1.0,6.74 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T20:30:00Z,1.0,7.89 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T20:30:00Z,1.0,5.24 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T21:00:00Z,2.11,6.4 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T21:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T21:00:00Z,0.0,4.1 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T21:00:00Z,2.96,5.8 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T21:00:00Z,2.21,5.4 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T21:00:00Z,2.556,6.01 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T21:15:00Z,2.07,5.8 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T21:15:00Z,0.0,6.6 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T21:30:00Z,2.09,5.6 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T21:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T21:30:00Z,1.0,4.59 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T21:30:00Z,1.0,6.3 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T21:30:00Z,1.0,7.86 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T21:30:00Z,1.0,5.67 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T22:00:00Z,2.08,6.67 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T22:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-08T22:00:00Z,0.0,5.2 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-08T22:00:00Z,2.98,5.9 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-08T22:00:00Z,2.17,4.2 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-08T22:00:00Z,2.583,6.17 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-08T22:15:00Z,2.07,3.6 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-08T22:15:00Z,0.0,7.1 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T22:30:00Z,2.07,7.54 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T22:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-08T22:30:00Z,1.0,4.59 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-08T22:30:00Z,1.0,6.05 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-08T22:30:00Z,1.0,7.88 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-08T22:30:00Z,1.0,6.17 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T23:00:00Z,2.05,7.36 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T23:00:00Z,0.0,0.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-08T23:30:00Z,2.05,8.21 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-08T23:30:00Z,0.0,0.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T00:00:00Z,2.06,9.79 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T00:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T00:00:00Z,0.0,5.1 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T00:00:00Z,2.97,5.5 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T00:00:00Z,2.08,4.1 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T00:00:00Z,1.0,4.29 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T00:00:00Z,1.0,6.45 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T00:00:00Z,1.0,7.96 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T00:00:00Z,1.0,6.27 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-09T00:15:00Z,2.1,3.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T00:15:00Z,0.0,7.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T00:30:00Z,2.05,9.71 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T00:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T00:30:00Z,1.0,4.35 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T00:30:00Z,1.0,6.11 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T00:30:00Z,1.0,7.99 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T00:30:00Z,1.0,6.44 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T01:00:00Z,2.04,9.35 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T01:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T01:00:00Z,0.0,5.2 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T01:00:00Z,2.97,5.4 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T01:00:00Z,2.07,3.2 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T01:15:00Z,0.0,6.7 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T01:30:00Z,2.05,9.3 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T01:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T01:30:00Z,1.0,4.03 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T01:30:00Z,1.0,5.55 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T01:30:00Z,1.0,8.07 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T01:30:00Z,1.0,6.17 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T02:00:00Z,2.06,9.34 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T02:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T02:00:00Z,0.0,5.5 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T02:00:00Z,2.98,5.1 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T02:00:00Z,2.09,2.7 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-09T02:15:00Z,2.13,3.1 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T02:15:00Z,0.0,6.5 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T02:30:00Z,2.07,9.47 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T02:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T02:30:00Z,1.0,3.8 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T02:30:00Z,1.0,5.97 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-09T02:30:00Z,1.0,5.34 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T02:30:00Z,1.0,8.14 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T02:30:00Z,1.0,5.67 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T03:00:00Z,2.07,8.31 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T03:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T03:00:00Z,0.0,5.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T03:00:00Z,2.98,5.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T03:00:00Z,2.11,2.8 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-09T03:15:00Z,2.15,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T03:15:00Z,0.0,6.1 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T03:30:00Z,2.06,7.6 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T03:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T03:30:00Z,1.0,3.61 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T03:30:00Z,1.0,5.64 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-09T03:30:00Z,1.0,5.42 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T03:30:00Z,1.0,8.22 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T03:30:00Z,1.0,4.9 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T04:00:00Z,2.09,7.53 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T04:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T04:00:00Z,0.0,5.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T04:00:00Z,2.99,5.5 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T04:00:00Z,2.16,3.5 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-09T04:00:00Z,2.24,6.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-09T04:15:00Z,2.14,6.2 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T04:15:00Z,0.0,5.7 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T04:30:00Z,2.09,7.57 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T04:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T04:30:00Z,1.0,3.54 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T04:30:00Z,1.0,5.2 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-09T04:30:00Z,1.0,5.63 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T04:30:00Z,1.0,4.49 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T05:00:00Z,2.09,7.9 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T05:00:00Z,0.0,0.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2021-09-09T05:00:00Z,0.0,5.4 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2021-09-09T05:00:00Z,2.99,5.3 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2021-09-09T05:00:00Z,2.19,5.0 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2021-09-09T05:00:00Z,2.252,6.41 
TCOON,ioos:station:TCOON:170,27.2970,-97.4049,2021-09-09T05:00:00Z,1.0,8.26 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2021-09-09T05:15:00Z,2.13,6.4 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2021-09-09T05:15:00Z,0.0,5.7 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T05:30:00Z,2.11,8.06 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T05:30:00Z,0.0,0.0 
TCOON,ioos:station:TCOON:074,27.8516,-97.4820,2021-09-09T05:30:00Z,1.0,3.4 
TCOON,ioos:station:TCOON:127,28.2598,-96.7737,2021-09-09T05:30:00Z,1.0,5.0 
TCOON,ioos:station:TCOON:148,27.9799,-97.0288,2021-09-09T05:30:00Z,1.0,5.46 
TCOON,ioos:station:TCOON:171,27.4847,-97.3181,2021-09-09T05:30:00Z,1.0,4.03 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2021-09-09T06:00:00Z,2.12,7.86 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2021-09-09T06:00:00Z,0.0,0.0 
