network,platform,latitude,longitude,date,mass_concentration_of_chlorophyll_in_sea_water,qcFlag 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T07:00:00Z,4.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T07:15:00Z,17.87,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T07:15:00Z,4.26,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T07:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T07:30:00Z,17.48,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T07:30:00Z,4.27,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T07:45:00Z,17.53,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T07:45:00Z,3.73,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T08:00:00Z,17.26,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T08:00:00Z,4.01,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T08:00:00Z,4.53,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T08:00:00Z,0.38,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T08:00:00Z,4.1,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T08:00:00Z,3.39,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T08:15:00Z,17.17,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T08:15:00Z,3.88,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T08:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T08:30:00Z,17.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T08:30:00Z,3.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T08:45:00Z,17.09,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T08:45:00Z,3.72,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T09:00:00Z,16.58,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T09:00:00Z,3.71,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T09:00:00Z,3.73,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T09:00:00Z,0.34,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T09:00:00Z,3.89,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T09:00:00Z,3.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T09:15:00Z,16.52,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T09:15:00Z,3.92,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T09:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T09:30:00Z,16.62,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T09:30:00Z,3.75,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T09:45:00Z,16.42,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T09:45:00Z,3.83,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T10:00:00Z,17.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T10:00:00Z,3.91,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T10:00:00Z,3.68,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T10:00:00Z,0.32,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T10:00:00Z,4.05,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T10:00:00Z,2.83,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T10:15:00Z,16.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T10:15:00Z,3.6,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T10:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T10:30:00Z,16.57,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T10:30:00Z,3.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T10:45:00Z,15.72,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T10:45:00Z,3.38,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T11:00:00Z,14.17,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T11:00:00Z,3.48,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T11:00:00Z,3.49,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T11:00:00Z,0.37,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T11:00:00Z,4.16,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T11:00:00Z,3.02,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T11:15:00Z,15.35,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T11:15:00Z,3.6,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T11:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T11:30:00Z,15.38,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T11:30:00Z,3.04,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T11:45:00Z,15.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T11:45:00Z,3.21,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T12:00:00Z,15.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T12:00:00Z,3.39,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T12:00:00Z,3.49,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T12:00:00Z,0.36,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T12:00:00Z,4.21,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T12:00:00Z,3.02,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T12:15:00Z,14.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T12:15:00Z,3.49,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T12:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T12:30:00Z,14.66,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T12:30:00Z,3.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T12:45:00Z,14.36,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T12:45:00Z,3.24,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T13:00:00Z,14.45,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T13:00:00Z,3.0,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T13:00:00Z,3.0,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T13:00:00Z,0.35,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T13:00:00Z,4.06,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T13:00:00Z,2.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T13:15:00Z,14.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T13:15:00Z,3.03,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T13:30:00Z,13.99,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T13:30:00Z,3.19,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T13:45:00Z,13.81,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T13:45:00Z,3.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T14:00:00Z,13.58,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T14:00:00Z,3.14,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T14:15:00Z,14.17,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T14:15:00Z,3.02,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T14:30:00Z,18.75,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T14:30:00Z,3.38,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T14:45:00Z,17.92,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T14:45:00Z,3.25,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T15:00:00Z,20.73,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T15:00:00Z,3.44,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T15:00:00Z,3.32,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T15:00:00Z,0.32,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T15:00:00Z,3.96,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T15:00:00Z,3.11,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T15:15:00Z,15.13,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T15:15:00Z,3.67,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T15:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T15:30:00Z,14.85,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T15:30:00Z,3.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T15:45:00Z,31.28,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T15:45:00Z,4.23,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T16:00:00Z,17.97,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T16:00:00Z,4.32,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T16:00:00Z,4.74,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T16:00:00Z,0.3,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T16:00:00Z,4.2,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T16:00:00Z,2.98,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T16:15:00Z,20.54,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T16:15:00Z,4.47,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T16:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T16:30:00Z,22.85,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T16:30:00Z,5.05,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T16:45:00Z,18.67,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T16:45:00Z,5.43,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T17:00:00Z,22.38,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T17:00:00Z,5.78,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T17:00:00Z,5.52,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T17:00:00Z,0.4,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T17:00:00Z,4.41,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T17:00:00Z,3.17,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T17:15:00Z,17.57,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T17:15:00Z,5.68,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T17:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T17:30:00Z,29.44,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T17:30:00Z,6.99,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T17:45:00Z,15.75,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T17:45:00Z,7.12,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T18:00:00Z,17.62,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T18:00:00Z,7.41,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T18:00:00Z,6.67,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T18:00:00Z,0.49,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T18:00:00Z,4.37,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T18:00:00Z,2.83,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T18:15:00Z,18.71,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T18:15:00Z,7.63,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T18:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T18:30:00Z,28.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T18:30:00Z,9.22,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T18:45:00Z,41.82,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T18:45:00Z,9.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T19:00:00Z,32.15,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T19:00:00Z,9.31,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T19:00:00Z,7.38,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T19:00:00Z,0.52,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T19:00:00Z,4.03,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T19:00:00Z,3.33,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T19:15:00Z,31.49,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T19:15:00Z,9.5,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T19:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T19:30:00Z,27.77,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T19:30:00Z,10.94,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T19:45:00Z,29.93,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T19:45:00Z,10.73,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T20:00:00Z,19.88,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T20:00:00Z,12.26,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T20:00:00Z,3.83,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T20:00:00Z,0.58,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T20:00:00Z,4.07,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T20:00:00Z,3.75,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T20:15:00Z,15.31,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T20:15:00Z,11.92,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T20:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T20:30:00Z,18.47,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T20:30:00Z,11.44,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T20:45:00Z,17.51,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T20:45:00Z,12.74,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T21:00:00Z,17.04,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T21:00:00Z,13.46,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T21:00:00Z,5.06,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T21:00:00Z,0.58,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T21:00:00Z,4.69,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T21:00:00Z,4.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T21:15:00Z,18.39,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T21:15:00Z,12.6,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T21:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T21:30:00Z,21.15,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T21:30:00Z,13.65,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T21:45:00Z,21.24,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T21:45:00Z,14.64,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T22:00:00Z,30.36,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T22:00:00Z,14.73,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T22:00:00Z,5.97,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T22:00:00Z,0.61,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T22:00:00Z,4.58,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T22:00:00Z,4.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T22:15:00Z,22.37,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T22:15:00Z,13.65,11111222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-10-07T22:15:00Z,-9999.0,99999999 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T22:30:00Z,21.29,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T22:30:00Z,14.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T22:45:00Z,19.51,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T22:45:00Z,11.67,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T23:00:00Z,17.43,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T23:00:00Z,12.54,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-07T23:00:00Z,5.81,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-07T23:00:00Z,0.55,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-07T23:00:00Z,4.41,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-07T23:00:00Z,4.31,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T23:15:00Z,16.73,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T23:15:00Z,12.46,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T23:30:00Z,19.38,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T23:30:00Z,13.58,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-07T23:45:00Z,23.15,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-07T23:45:00Z,13.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T00:00:00Z,20.54,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T00:00:00Z,13.65,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T00:15:00Z,21.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T00:15:00Z,14.61,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T00:30:00Z,29.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T00:30:00Z,14.99,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T00:45:00Z,15.72,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T00:45:00Z,13.57,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T01:00:00Z,14.43,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T01:00:00Z,14.96,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T01:15:00Z,15.33,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T01:15:00Z,13.99,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T01:30:00Z,13.46,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T01:30:00Z,13.46,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T01:45:00Z,13.21,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T01:45:00Z,13.04,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T02:00:00Z,14.51,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T02:00:00Z,12.69,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T02:15:00Z,14.99,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T02:15:00Z,13.39,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T02:30:00Z,16.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T02:30:00Z,14.49,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T02:45:00Z,16.33,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T02:45:00Z,13.42,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T03:00:00Z,16.23,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T03:00:00Z,14.03,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T03:15:00Z,15.34,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T03:15:00Z,14.13,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T03:30:00Z,15.84,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T03:30:00Z,13.27,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T03:45:00Z,16.68,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T03:45:00Z,13.15,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-10-08T04:00:00Z,16.33,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-10-08T04:00:00Z,12.98,11111222 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2019-10-08T04:00:00Z,3.96,11111222 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2019-10-08T04:00:00Z,0.44,11113222 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2019-10-08T04:00:00Z,4.57,11111222 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2019-10-08T04:00:00Z,2.7,11111222 
