network,platform,latitude,longitude,date,relative_humidity,qcFlag 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T03:57:00Z,76.38,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T04:00:00Z,77.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T04:00:00Z,69.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T04:00:00Z,1017.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T04:00:00Z,91.1,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-07-07T04:00:00Z,98.9,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T04:04:00Z,81.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T04:15:00Z,78.4,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T04:15:00Z,70.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T04:15:00Z,1017.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T04:15:00Z,84.7,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T04:30:00Z,78.9,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T04:30:00Z,71.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T04:30:00Z,1017.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T04:35:00,83.29,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T04:35:00,76.8,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T04:35:00,76.72,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T04:41:00Z,74.19,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T04:45:00Z,76.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T04:45:00Z,70.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T04:45:00Z,1017.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T04:45:00Z,84.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T04:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-07-07T04:45:00Z,95.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T04:45:00Z,84.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T04:54:00,91.56,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T04:54:00,91.46,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T04:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T04:56:00Z,80.1,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T04:57:00Z,77.53,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T05:00:00Z,77.9,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T05:00:00Z,71.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T05:00:00Z,1017.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T05:00:00Z,90.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-07-07T05:00:00Z,98.8,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T05:04:00Z,81.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T05:15:00Z,79.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T05:15:00Z,70.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T05:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T05:15:00Z,86.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T05:30:00Z,78.4,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T05:30:00Z,69.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T05:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T05:35:00,74.09,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T05:35:00,78.38,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T05:35:00,75.07,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T05:41:00Z,75.56,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T05:45:00Z,77.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T05:45:00Z,69.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T05:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T05:45:00Z,82.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T05:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T05:45:00Z,83.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T05:54:00,90.62,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T05:54:00,89.4,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T05:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T05:56:00Z,80.8,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T05:57:00Z,80.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T06:00:00Z,77.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T06:00:00Z,71.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T06:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T06:00:00Z,93.9,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-07-07T06:00:00Z,98.8,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T06:04:00Z,81.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T06:15:00Z,79.7,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T06:15:00Z,71.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T06:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T06:15:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T06:30:00Z,80.3,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T06:30:00Z,71.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T06:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T06:35:00,73.29,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T06:35:00,78.15,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T06:35:00,76.77,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T06:41:00Z,76.24,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T06:45:00Z,80.6,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T06:45:00Z,70.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T06:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T06:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T06:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-07-07T06:45:00Z,98.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T06:45:00Z,85.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T06:54:00,90.35,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T06:54:00,85.86,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T06:54:00,0.74,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T06:56:00Z,79.68,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T06:57:00Z,78.18,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T07:00:00Z,80.4,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T07:00:00Z,71.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T07:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T07:00:00Z,96.2,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T07:04:00Z,83.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T07:15:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T07:15:00Z,71.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T07:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T07:15:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T07:30:00Z,80.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T07:30:00Z,71.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T07:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T07:35:00,77.84,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T07:35:00,80.03,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T07:35:00,81.48,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T07:41:00Z,79.05,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T07:45:00Z,81.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T07:45:00Z,70.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T07:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T07:45:00Z,86.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T07:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-07-07T07:45:00Z,95.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T07:45:00Z,77.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T07:54:00,92.11,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T07:54:00,90.09,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T07:54:00,0.67,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T07:56:00Z,79.54,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T07:57:00Z,70.28,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T08:00:00Z,81.6,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T08:00:00Z,69.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T08:00:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T08:00:00Z,98.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T08:04:00Z,86.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T08:15:00Z,81.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T08:15:00Z,71.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T08:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T08:15:00Z,85.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T08:30:00Z,81.4,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T08:30:00Z,71.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T08:30:00Z,1015.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T08:35:00,78.59,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T08:35:00,79.67,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T08:35:00,81.09,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T08:41:00Z,71.65,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T08:45:00Z,82.7,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T08:45:00Z,69.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T08:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T08:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T08:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-07-07T08:45:00Z,97.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T08:45:00Z,75.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T08:54:00,91.9,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T08:54:00,91.58,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T08:54:00,0.79,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T08:56:00Z,69.73,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T08:57:00Z,67.54,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T09:00:00Z,82.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T09:00:00Z,68.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T09:00:00Z,1015.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T09:00:00Z,93.6,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T09:04:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T09:15:00Z,81.8,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T09:15:00Z,68.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T09:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T09:15:00Z,72.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T09:30:00Z,80.9,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T09:30:00Z,69.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T09:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T09:35:00,81.47,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T09:35:00,79.25,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T09:35:00,79.02,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T09:41:00Z,68.09,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T09:45:00Z,82.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T09:45:00Z,76.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T09:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T09:45:00Z,88.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T09:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-07-07T09:45:00Z,98.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T09:45:00Z,85.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T09:54:00,74.61,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T09:54:00,93.16,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T09:54:00,0.69,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T09:56:00Z,72.74,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T09:57:00Z,60.79,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T10:00:00Z,82.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T10:00:00Z,74.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T10:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T10:00:00Z,97.3,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T10:04:00Z,75.39,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T10:15:00Z,81.9,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T10:15:00Z,74.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T10:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T10:15:00Z,74.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T10:30:00Z,82.1,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T10:30:00Z,74.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T10:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T10:35:00,82.4,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T10:35:00,80.73,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T10:35:00,80.01,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T10:41:00Z,67.27,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T10:45:00Z,82.2,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T10:45:00Z,74.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T10:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T10:45:00Z,83.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T10:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T10:45:00Z,84.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T10:54:00,84.05,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T10:54:00,83.03,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T10:54:00,0.7,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T10:56:00Z,74.43,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T10:57:00Z,61.82,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T11:00:00Z,81.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T11:00:00Z,75.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T11:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T11:00:00Z,94.1,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T11:04:00Z,78.32,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T11:15:00Z,81.7,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T11:15:00Z,77.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T11:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T11:15:00Z,75.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T11:30:00Z,81.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T11:30:00Z,76.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T11:30:00Z,1016.0,11144222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T11:35:00,81.46,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T11:35:00,76.53,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T11:35:00,79.69,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T11:41:00Z,67.23,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T11:45:00Z,82.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T11:45:00Z,76.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T11:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T11:45:00Z,83.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-07-07T11:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-07-07T11:45:00Z,86.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-07-07T11:54:00,89.26,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-07-07T11:54:00,87.08,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-07-07T11:54:00,0.76,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-07-07T11:56:00Z,75.14,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-07-07T11:57:00Z,67.51,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T12:00:00Z,81.1,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T12:00:00Z,75.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T12:00:00Z,1016.0,11144222 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2019-07-07T12:00:00Z,98.8,11111222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-07-07T12:00:00Z,98.7,11111222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-07-07T12:04:00Z,79.89,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T12:15:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T12:15:00Z,72.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T12:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-07-07T12:15:00Z,70.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T12:30:00Z,77.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T12:30:00Z,73.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T12:30:00Z,1017.0,11144222 
TABS,ioos:station:wmo:42044,26.1914,-97.0507,2019-07-07T12:30:00Z,99.1,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-07-07T12:35:00,79.69,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-07-07T12:35:00,75.53,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-07-07T12:35:00,76.08,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-07-07T12:41:00Z,68.05,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-07-07T12:45:00Z,77.0,11111222 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2019-07-07T12:45:00Z,73.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-07-07T12:45:00Z,1017.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-07-07T12:45:00Z,72.0,11111222 
