network,platform,latitude,longitude,date,relative_humidity 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T03:45:00Z,74.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T03:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T03:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T03:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T03:45:00Z,94.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T03:49:00Z,66.26 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T03:54:00Z,83.37 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T03:54:00Z,79.68 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T03:57:00Z,70.2 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T03:59:00Z,63.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T04:00:00Z,74.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T04:00:00Z,75.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T04:00:00Z,76.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T04:00:00Z,70.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T04:15:00Z,74.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T04:15:00Z,76.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T04:27:00Z,67.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T04:30:00Z,74.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T04:30:00Z,76.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T04:30:00Z,75.5 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T04:31:00Z,74.3 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T04:35:00Z,87.06 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T04:35:00Z,78.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T04:45:00Z,75.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T04:45:00Z,74.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T04:45:00Z,79.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T04:45:00Z,72.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T04:45:00Z,93.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T04:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T04:45:00Z,97.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T04:49:00Z,65.98 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T04:54:00Z,89.33 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T04:54:00Z,81.73 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T04:57:00Z,68.1 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T04:59:00Z,126.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T05:00:00Z,76.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T05:00:00Z,70.1 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T05:00:00Z,76.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T05:00:00Z,81.8 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T05:00:00Z,74.2 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T05:00:00Z,63.81 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T05:15:00Z,75.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T05:15:00Z,72.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T05:30:00Z,77.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T05:30:00Z,73.1 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T05:30:00Z,76.7 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T05:31:00Z,75.19 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T05:35:00Z,85.62 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T05:35:00Z,76.07 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T05:35:00Z,65.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T05:45:00Z,77.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T05:45:00Z,75.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T05:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T05:45:00Z,67.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T05:45:00Z,94.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T05:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T05:45:00Z,99.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T05:49:00Z,67.76 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T05:54:00Z,92.01 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T05:54:00Z,84.01 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T05:57:00Z,71.46 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T05:59:00Z,124.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T06:00:00Z,78.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T06:00:00Z,76.3 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T06:00:00Z,78.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T06:00:00Z,85.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T06:00:00Z,72.3 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T06:00:00Z,64.92 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T06:15:00Z,79.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T06:15:00Z,76.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T06:27:00Z,68.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T06:30:00Z,79.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T06:30:00Z,77.4 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T06:30:00Z,79.1 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T06:31:00Z,73.69 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T06:35:00Z,85.03 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T06:35:00Z,77.91 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T06:45:00Z,78.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T06:45:00Z,78.1 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T06:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T06:45:00Z,75.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T06:45:00Z,94.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T06:45:00Z,97.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T06:45:00Z,100.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T06:49:00Z,63.82 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T06:54:00Z,94.53 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T06:54:00Z,84.18 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T06:57:00Z,73.73 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T06:59:00Z,97.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T07:00:00Z,79.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T07:00:00Z,77.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T07:00:00Z,81.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T07:00:00Z,85.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T07:00:00Z,71.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T07:00:00Z,73.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T07:15:00Z,79.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T07:15:00Z,78.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T07:27:00Z,70.39 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T07:30:00Z,80.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T07:30:00Z,78.3 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T07:30:00Z,80.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T07:31:00Z,75.46 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T07:35:00Z,83.46 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T07:35:00Z,76.46 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T07:45:00Z,81.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T07:45:00Z,78.7 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T07:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T07:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T07:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T07:45:00Z,98.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T07:45:00Z,100.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T07:49:00Z,71.46 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T07:54:00Z,96.51 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T07:54:00Z,86.2 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T07:57:00Z,65.77 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T07:59:00Z,117.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T08:00:00Z,81.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T08:00:00Z,78.3 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T08:00:00Z,81.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T08:00:00Z,86.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T08:00:00Z,69.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T08:00:00Z,76.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T08:15:00Z,81.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T08:15:00Z,77.9 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T08:27:00Z,69.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T08:30:00Z,81.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T08:30:00Z,77.5 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T08:30:00Z,80.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T08:31:00Z,77.85 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T08:35:00Z,83.31 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T08:35:00Z,78.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T08:45:00Z,82.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T08:45:00Z,77.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T08:45:00Z,81.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T08:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T08:45:00Z,96.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T08:45:00Z,98.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T08:45:00Z,100.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T08:49:00Z,63.34 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T08:54:00Z,94.84 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T08:54:00Z,87.76 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-05T08:57:00Z,71.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T08:57:00Z,62.42 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T08:59:00Z,57.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T09:00:00Z,80.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T09:00:00Z,78.7 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T09:00:00Z,80.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T09:00:00Z,84.7 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T09:00:00Z,71.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T09:00:00Z,82.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T09:15:00Z,80.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T09:15:00Z,78.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T09:30:00Z,80.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T09:30:00Z,74.6 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T09:30:00Z,85.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T09:30:00Z,80.5 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T09:31:00Z,79.21 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T09:35:00Z,83.22 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T09:35:00Z,80.97 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T09:45:00Z,79.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T09:45:00Z,76.3 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T09:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T09:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T09:45:00Z,97.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T09:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T09:45:00Z,100.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T09:49:00Z,72.77 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T09:54:00Z,94.62 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T09:54:00Z,87.83 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T09:58:00Z,68.59 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T09:59:00Z,45.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T10:00:00Z,79.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T10:00:00Z,73.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T10:00:00Z,81.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T10:00:00Z,68.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T10:00:00Z,78.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T10:15:00Z,79.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T10:15:00Z,70.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T10:30:00Z,77.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T10:30:00Z,71.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T10:30:00Z,81.8 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T10:31:00Z,81.9 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T10:35:00Z,90.38 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T10:35:00Z,81.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T10:45:00Z,77.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T10:45:00Z,72.4 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T10:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T10:45:00Z,93.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T10:45:00Z,97.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T10:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T10:45:00Z,100.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T10:49:00Z,77.72 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T10:54:00Z,89.79 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T10:54:00Z,88.36 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T10:58:00Z,81.4 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T10:59:00Z,158.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T11:00:00Z,76.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T11:00:00Z,71.3 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T11:00:00Z,82.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T11:00:00Z,88.3 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T11:00:00Z,70.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T11:00:00Z,75.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T11:15:00Z,75.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T11:15:00Z,73.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T11:30:00Z,78.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T11:30:00Z,74.9 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T11:30:00Z,83.2 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T11:31:00Z,85.7 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T11:35:00Z,93.83 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T11:35:00Z,81.52 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T11:45:00Z,80.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T11:45:00Z,76.9 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T11:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T11:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T11:45:00Z,96.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T11:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T11:45:00Z,98.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T11:49:00Z,82.5 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T11:54:00Z,90.19 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T11:54:00Z,88.3 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T11:58:00Z,80.5 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T11:59:00Z,161.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T12:00:00Z,80.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T12:00:00Z,76.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T12:00:00Z,83.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T12:00:00Z,86.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T12:00:00Z,68.7 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T12:00:00Z,71.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T12:15:00Z,79.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T12:15:00Z,76.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T12:30:00Z,79.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T12:30:00Z,76.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T12:30:00Z,83.3 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T12:31:00Z,82.5 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T12:35:00Z,91.84 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T12:35:00Z,80.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T12:45:00Z,77.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T12:45:00Z,75.8 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-08-05T12:45:00Z,79.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-08-05T12:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-08-05T12:45:00Z,85.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-08-05T12:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-08-05T12:45:00Z,97.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-08-05T12:49:00Z,81.6 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-08-05T12:54:00Z,67.85 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-08-05T12:54:00Z,82.46 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-08-05T12:57:00Z,80.4 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-08-05T12:59:00Z,0.339 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T13:00:00Z,76.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T13:00:00Z,75.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-08-05T13:00:00Z,83.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-08-05T13:00:00Z,86.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-08-05T13:00:00Z,67.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-08-05T13:00:00Z,76.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T13:15:00Z,76.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-08-05T13:15:00Z,67.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T13:30:00Z,74.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-08-05T13:30:00Z,78.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-08-05T13:30:00Z,63.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-08-05T13:30:00Z,82.7 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-08-05T13:31:00Z,79.07 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-08-05T13:35:00Z,90.64 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-08-05T13:35:00Z,83.34 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-08-05T13:45:00Z,74.5 
