network,platform,latitude,longitude,date,relative_humidity 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T09:15:00Z,80.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T09:15:00Z,83.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T09:30:00Z,83.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T09:30:00Z,82.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T09:30:00Z,83.4 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-08T09:32:00Z,84.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T09:45:00Z,83.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T09:45:00Z,82.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T09:45:00Z,84.1 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T09:50:00Z,77.82 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T09:59:00Z,1.153 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T10:00:00Z,83.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T10:00:00Z,80.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T10:00:00Z,84.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T10:00:00Z,88.1 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T10:01:00Z,90.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T10:15:00Z,83.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T10:15:00Z,80.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T10:15:00Z,83.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T10:30:00Z,82.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T10:30:00Z,80.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T10:30:00Z,82.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T10:45:00Z,83.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T10:45:00Z,80.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T10:45:00Z,80.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T11:00:00Z,83.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T11:00:00Z,79.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T11:00:00Z,83.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T11:00:00Z,82.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T11:15:00Z,83.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T11:15:00Z,80.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T11:15:00Z,82.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T11:30:00Z,82.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T11:30:00Z,80.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T11:30:00Z,83.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T11:45:00Z,83.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T11:45:00Z,81.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T11:45:00Z,83.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T12:00:00Z,82.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T12:00:00Z,79.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T12:00:00Z,81.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T12:00:00Z,82.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T12:15:00Z,82.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T12:15:00Z,79.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T12:15:00Z,81.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T12:30:00Z,81.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T12:30:00Z,80.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T12:30:00Z,80.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T12:45:00Z,80.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T12:45:00Z,80.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T12:45:00Z,79.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T13:00:00Z,79.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T13:00:00Z,80.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T13:00:00Z,80.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T13:00:00Z,76.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T13:15:00Z,75.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T13:15:00Z,80.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T13:15:00Z,78.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T13:30:00Z,75.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T13:30:00Z,78.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T13:30:00Z,77.7 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-08T13:31:00Z,79.06 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T13:45:00Z,73.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T13:45:00Z,78.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T13:45:00Z,78.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T14:00:00Z,71.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T14:00:00Z,78.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T14:00:00Z,75.3 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T14:00:00Z,81.6 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-07-08T14:00:00Z,77.3 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T14:00:00Z,72.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T14:15:00Z,71.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T14:15:00Z,79.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T14:15:00Z,75.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T14:30:00Z,70.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T14:30:00Z,77.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T14:30:00Z,76.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T14:45:00Z,68.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T14:45:00Z,76.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T14:45:00Z,73.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T14:50:00Z,84.5 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T14:57:00Z,85.8 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T14:59:00Z,0.475 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T15:00:00Z,69.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T15:00:00Z,78.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T15:00:00Z,75.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T15:00:00Z,72.8 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T15:01:00Z,76.23 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T15:15:00Z,66.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T15:15:00Z,78.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T15:15:00Z,75.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T15:30:00Z,68.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T15:30:00Z,78.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T15:30:00Z,73.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T15:45:00Z,67.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T15:45:00Z,76.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T15:45:00Z,73.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T16:00:00Z,65.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T16:00:00Z,78.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T16:00:00Z,73.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T16:00:00Z,69.81 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T16:15:00Z,66.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T16:15:00Z,76.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T16:15:00Z,72.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T16:30:00Z,64.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T16:30:00Z,76.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T16:30:00Z,70.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T16:45:00Z,65.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T16:45:00Z,77.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T16:45:00Z,72.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T17:00:00Z,63.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T17:00:00Z,77.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T17:00:00Z,71.7 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T17:00:00Z,69.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T17:15:00Z,63.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T17:15:00Z,76.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T17:15:00Z,69.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T17:30:00Z,66.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T17:30:00Z,77.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T17:30:00Z,70.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T17:45:00Z,66.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T17:45:00Z,72.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T17:45:00Z,69.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T18:00:00Z,66.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T18:00:00Z,71.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T18:00:00Z,69.5 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T18:00:00Z,66.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T18:15:00Z,64.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T18:15:00Z,75.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T18:15:00Z,69.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T18:30:00Z,61.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T18:30:00Z,74.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T18:30:00Z,68.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T18:45:00Z,65.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T18:45:00Z,74.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T18:45:00Z,69.5 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T18:54:00Z,83.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T19:00:00Z,64.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T19:00:00Z,74.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T19:00:00Z,67.5 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T19:00:00Z,83.4 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-07-08T19:00:00Z,75.5 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T19:00:00Z,70.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T19:15:00Z,62.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T19:15:00Z,74.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T19:15:00Z,67.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T19:30:00Z,63.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T19:30:00Z,75.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T19:30:00Z,69.1 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T19:30:00Z,85.6 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-08T19:35:00Z,80.53 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-08T19:35:00Z,71.62 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T19:45:00Z,64.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T19:45:00Z,74.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T19:45:00Z,70.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T19:50:00Z,83.1 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T19:54:00Z,84.78 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-07-08T19:54:00Z,69.54 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T19:57:00Z,80.4 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T19:59:00Z,0.407 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T20:00:00Z,69.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T20:00:00Z,73.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T20:00:00Z,70.3 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T20:00:00Z,83.9 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-07-08T20:00:00Z,77.6 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T20:00:00Z,68.64 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T20:01:00Z,84.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T20:15:00Z,66.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T20:15:00Z,73.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T20:15:00Z,66.3 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T20:20:00Z,78.73 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T20:27:00Z,72.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T20:30:00Z,64.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T20:30:00Z,73.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T20:30:00Z,67.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T20:31:00Z,84.2 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-08T20:35:00Z,78.97 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-08T20:35:00Z,73.08 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T20:45:00Z,63.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T20:45:00Z,74.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T20:45:00Z,67.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T20:50:00Z,75.64 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T20:54:00Z,83.81 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-07-08T20:54:00Z,72.05 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T20:59:00Z,0.407 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T21:00:00Z,63.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T21:00:00Z,74.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T21:00:00Z,68.8 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T21:00:00Z,83.7 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T21:00:00Z,71.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T21:15:00Z,62.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T21:15:00Z,74.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T21:15:00Z,68.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T21:27:00Z,72.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T21:30:00Z,62.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T21:30:00Z,73.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T21:30:00Z,69.7 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T21:31:00Z,76.05 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-08T21:35:00Z,77.89 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-08T21:35:00Z,75.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T21:45:00Z,61.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T21:45:00Z,72.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T21:45:00Z,70.8 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T21:50:00Z,75.37 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T21:54:00Z,85.64 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-07-08T21:54:00Z,69.35 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T21:59:00Z,0.407 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T22:00:00Z,61.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T22:00:00Z,73.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T22:00:00Z,71.7 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T22:00:00Z,84.2 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T22:00:00Z,69.22 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T22:15:00Z,59.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T22:15:00Z,72.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T22:15:00Z,70.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T22:27:00Z,73.57 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T22:30:00Z,61.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T22:30:00Z,73.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T22:30:00Z,70.5 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-07-08T22:30:00Z,79.7 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T22:34:00Z,75.57 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-08T22:35:00Z,78.7 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-08T22:35:00Z,75.35 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T22:45:00Z,64.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T22:45:00Z,74.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T22:45:00Z,70.6 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T22:50:00Z,81.1 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T22:54:00Z,85.36 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-07-08T22:54:00Z,71.42 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T22:59:00Z,0.61 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T23:00:00Z,67.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T23:00:00Z,72.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T23:00:00Z,67.2 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T23:00:00Z,84.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-08T23:00:00Z,67.06 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-08T23:02:00Z,95.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T23:15:00Z,69.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T23:15:00Z,69.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T23:15:00Z,69.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-08T23:27:00Z,99.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T23:30:00Z,64.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T23:30:00Z,71.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T23:30:00Z,68.7 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-07-08T23:30:00Z,83.6 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-07-08T23:30:00Z,80.4 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-07-08T23:31:00Z,94.3 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-08T23:34:00Z,83.7 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-08T23:35:00Z,79.14 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-07-08T23:35:00Z,74.05 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-08T23:45:00Z,66.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-08T23:45:00Z,72.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-08T23:45:00Z,71.4 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-07-08T23:50:00Z,90.4 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-07-08T23:54:00Z,85.69 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-07-08T23:54:00Z,71.67 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-07-08T23:59:00Z,0.339 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-09T00:00:00Z,66.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-09T00:00:00Z,71.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-09T00:00:00Z,71.4 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-07-09T00:00:00Z,70.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-09T00:15:00Z,68.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-09T00:15:00Z,68.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-09T00:15:00Z,71.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-07-09T00:27:00Z,98.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-07-09T00:30:00Z,69.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-07-09T00:30:00Z,71.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-07-09T00:30:00Z,72.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-07-09T00:32:00Z,92.1 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2020-07-09T00:35:00Z,76.99 
