network,platform,latitude,longitude,date,relative_humidity 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T02:35:00Z,86.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T02:45:00Z,86.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T02:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T02:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T02:45:00Z,98.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T02:54:00Z,77.72 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T02:54:00Z,71.61 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T02:57:00Z,73.93 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T02:58:00Z,79.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T03:00:00Z,86.1 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T03:00:00Z,95.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T03:15:00Z,86.2 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T03:28:00Z,78.04 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T03:30:00Z,86.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T03:30:00Z,94.1 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T03:35:00Z,85.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T03:45:00Z,86.5 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T03:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T03:45:00Z,81.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T03:45:00Z,99.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T03:54:00Z,79.35 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T03:54:00Z,76.99 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T03:57:00Z,77.85 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T04:00:00Z,86.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T04:00:00Z,94.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T04:15:00Z,86.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T04:30:00Z,87.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T04:30:00Z,94.8 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T04:35:00Z,86.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T04:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T04:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T04:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T04:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T04:54:00Z,93.92 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T04:54:00Z,80.56 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T04:57:00Z,81.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T05:00:00Z,86.6 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T05:00:00Z,96.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T05:15:00Z,86.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T05:30:00Z,86.5 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-11-09T05:30:00Z,-999.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T05:30:00Z,95.7 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T05:35:00Z,86.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T05:45:00Z,86.4 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T05:45:00Z,84.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T05:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T05:45:00Z,99.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T05:54:00Z,92.31 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T05:54:00Z,88.71 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T05:57:00Z,73.59 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T06:00:00Z,86.2 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T06:00:00Z,95.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T06:00:00Z,67.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T06:15:00Z,86.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T06:30:00Z,87.2 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-11-09T06:30:00Z,-999.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T06:30:00Z,94.4 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T06:35:00Z,88.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T06:45:00Z,87.5 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T06:45:00Z,86.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T06:45:00Z,81.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T06:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T06:54:00Z,94.4 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T06:54:00Z,87.19 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T06:57:00Z,87.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T07:00:00Z,87.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T07:00:00Z,94.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T07:00:00Z,69.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T07:15:00Z,87.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T07:30:00Z,86.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T07:30:00Z,94.7 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T07:35:00Z,89.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T07:45:00Z,85.8 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T07:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T07:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T07:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T07:54:00Z,91.9 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T07:54:00Z,87.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T07:57:00Z,76.33 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T07:58:00Z,87.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T08:00:00Z,85.4 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T08:00:00Z,95.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T08:00:00Z,70.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T08:15:00Z,84.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T08:30:00Z,83.7 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T08:30:00Z,95.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T08:35:00Z,88.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T08:45:00Z,83.6 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T08:45:00Z,89.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T08:45:00Z,81.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T08:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T08:54:00Z,88.61 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T08:54:00Z,85.79 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T08:57:00Z,88.7 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T08:58:00Z,88.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T09:00:00Z,83.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T09:00:00Z,97.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T09:00:00Z,70.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T09:15:00Z,83.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T09:30:00Z,84.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T09:30:00Z,98.6 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T09:35:00Z,91.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T09:45:00Z,84.4 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T09:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T09:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T09:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T09:54:00Z,90.65 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T09:54:00Z,88.62 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T09:57:00Z,90.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T09:58:00Z,89.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T10:00:00Z,84.2 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T10:00:00Z,100.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T10:00:00Z,70.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T10:15:00Z,84.3 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T10:30:00Z,99.6 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T10:35:00Z,93.4 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T10:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T10:45:00Z,89.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T10:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T10:54:00Z,95.9 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T10:54:00Z,92.65 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T10:57:00Z,91.6 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T10:58:00Z,90.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T11:00:00Z,99.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T11:00:00Z,73.3 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T11:30:00Z,71.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T11:30:00Z,98.2 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T11:35:00Z,92.5 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T11:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T11:45:00Z,84.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T11:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T11:54:00Z,97.12 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T11:54:00Z,92.42 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T11:57:00Z,80.2 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T11:58:00Z,90.6 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T12:00:00Z,98.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T12:30:00Z,98.8 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T12:35:00Z,90.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T12:45:00Z,86.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T12:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T12:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T12:54:00Z,93.94 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T12:54:00Z,92.24 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T12:57:00Z,92.5 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T12:58:00Z,90.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T13:00:00Z,99.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T13:00:00Z,70.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T13:30:00Z,86.1 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T13:30:00Z,99.5 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T13:35:00Z,91.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T13:45:00Z,85.3 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T13:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T13:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T13:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T13:54:00Z,91.75 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T13:54:00Z,91.3 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T13:57:00Z,76.84 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T13:58:00Z,86.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T14:00:00Z,84.9 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T14:00:00Z,99.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T14:00:00Z,70.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T14:15:00Z,84.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T14:30:00Z,83.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T14:30:00Z,99.9 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T14:35:00Z,89.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T14:45:00Z,82.9 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T14:45:00Z,73.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T14:45:00Z,90.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T14:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T14:54:00Z,94.63 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T14:54:00Z,87.64 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T14:57:00Z,71.49 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T14:58:00Z,80.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T15:00:00Z,82.7 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T15:00:00Z,99.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T15:00:00Z,70.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T15:15:00Z,82.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T15:30:00Z,81.7 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T15:30:00Z,96.5 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T15:35:00Z,90.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T15:45:00Z,81.1 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T15:45:00Z,70.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T15:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T15:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T15:54:00Z,88.7 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T15:54:00Z,89.62 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T15:57:00Z,72.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T15:58:00Z,77.67 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T16:00:00Z,79.7 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T16:00:00Z,95.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T16:00:00Z,71.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T16:15:00Z,80.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T16:30:00Z,80.1 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T16:30:00Z,90.8 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T16:35:00Z,90.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T16:45:00Z,78.7 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T16:45:00Z,66.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T16:45:00Z,80.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T16:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T16:54:00Z,79.08 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T16:54:00Z,77.49 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T16:57:00Z,65.83 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T17:00:00Z,77.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T17:00:00Z,87.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T17:00:00Z,71.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T17:15:00Z,77.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T17:30:00Z,77.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T17:30:00Z,71.5 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T17:30:00Z,86.5 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T17:35:00Z,91.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T17:45:00Z,75.9 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T17:45:00Z,64.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T17:45:00Z,87.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T17:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T17:54:00Z,77.48 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T17:54:00Z,72.36 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T17:57:00Z,62.61 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T18:00:00Z,76.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T18:03:00Z,69.04 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T18:15:00Z,75.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T18:30:00Z,76.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T18:30:00Z,83.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T18:35:00Z,90.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T18:45:00Z,75.9 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T18:45:00Z,65.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T18:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T18:45:00Z,97.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T18:54:00Z,95.88 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T18:54:00Z,79.29 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T18:57:00Z,59.43 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T18:58:00Z,71.38 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T19:00:00Z,75.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T19:00:00Z,83.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T19:00:00Z,71.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T19:15:00Z,74.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T19:30:00Z,71.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T19:30:00Z,83.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T19:35:00Z,91.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T19:45:00Z,72.8 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T19:45:00Z,67.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T19:45:00Z,85.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T19:45:00Z,89.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T19:54:00Z,91.77 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T19:54:00Z,84.32 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T19:57:00Z,61.22 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-11-09T19:58:00Z,73.99 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T20:00:00Z,74.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-11-09T20:00:00Z,83.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-11-09T20:00:00Z,69.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T20:15:00Z,74.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T20:30:00Z,73.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-11-09T20:30:00Z,82.7 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-11-09T20:35:00Z,93.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T20:45:00Z,74.1 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-11-09T20:45:00Z,69.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-11-09T20:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-11-09T20:45:00Z,78.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-11-09T20:54:00Z,89.75 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-11-09T20:54:00Z,87.66 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-09T20:57:00Z,61.66 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-11-09T21:00:00Z,73.2 
