network,platform,latitude,longitude,date,relative_humidity 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-03T23:30:00Z,45.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-03T23:30:00Z,48.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-03T23:30:00Z,52.9 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-03T23:30:00Z,-999.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-03T23:30:00Z,67.4 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-03T23:35:00Z,85.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-03T23:45:00Z,47.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-03T23:45:00Z,43.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-03T23:45:00Z,52.8 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-03T23:45:00Z,70.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-03T23:45:00Z,58.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-03T23:45:00Z,84.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-03T23:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-03T23:45:00Z,44.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-03T23:54:00Z,74.57 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-03T23:54:00Z,75.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T00:00:00Z,47.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T00:00:00Z,51.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T00:00:00Z,52.6 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T00:00:00Z,68.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T00:00:00Z,50.25 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T00:02:00Z,40.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T00:15:00Z,46.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T00:15:00Z,45.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T00:15:00Z,52.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T00:30:00Z,47.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T00:30:00Z,45.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T00:30:00Z,54.5 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T00:30:00Z,67.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T00:35:00Z,88.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T00:45:00Z,49.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T00:45:00Z,47.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T00:45:00Z,52.8 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T00:45:00Z,72.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T00:45:00Z,63.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T00:45:00Z,89.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T00:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T00:45:00Z,65.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T00:54:00Z,78.56 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T00:54:00Z,80.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T00:57:00Z,42.73 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T01:00:00Z,51.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T01:00:00Z,45.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T01:00:00Z,54.7 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T01:00:00Z,69.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T01:00:00Z,48.68 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T01:03:00Z,43.04 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T01:15:00Z,49.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T01:15:00Z,43.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T01:15:00Z,55.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T01:30:00Z,48.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T01:30:00Z,48.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T01:30:00Z,54.4 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T01:30:00Z,69.2 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T01:35:00Z,86.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T01:45:00Z,51.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T01:45:00Z,49.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T01:45:00Z,55.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T01:45:00Z,70.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T01:45:00Z,64.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T01:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T01:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T01:45:00Z,79.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T01:54:00Z,81.15 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T01:54:00Z,86.22 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T01:57:00Z,48.89 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T02:00:00Z,52.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T02:00:00Z,49.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T02:00:00Z,56.4 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T02:00:00Z,70.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T02:00:00Z,49.07 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T02:02:00Z,52.03 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T02:15:00Z,53.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T02:15:00Z,49.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T02:15:00Z,54.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T02:30:00Z,51.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T02:30:00Z,47.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T02:30:00Z,55.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T02:30:00Z,70.5 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T02:35:00Z,87.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T02:45:00Z,53.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T02:45:00Z,50.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T02:45:00Z,56.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T02:45:00Z,70.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T02:45:00Z,69.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T02:45:00Z,89.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T02:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T02:45:00Z,87.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T02:54:00Z,83.05 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T02:54:00Z,88.05 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T02:57:00Z,51.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T03:00:00Z,55.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T03:00:00Z,52.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T03:00:00Z,57.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T03:00:00Z,72.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T03:00:00Z,52.41 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T03:02:00Z,52.59 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T03:15:00Z,54.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T03:15:00Z,51.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T03:15:00Z,57.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T03:27:00Z,50.04 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T03:30:00Z,54.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T03:30:00Z,49.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T03:30:00Z,58.2 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T03:30:00Z,71.3 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T03:35:00Z,87.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T03:45:00Z,56.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T03:45:00Z,50.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T03:45:00Z,57.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T03:45:00Z,74.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T03:45:00Z,65.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T03:45:00Z,93.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T03:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T03:45:00Z,82.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T03:54:00Z,88.3 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T03:54:00Z,90.55 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T04:00:00Z,62.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T04:00:00Z,50.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T04:00:00Z,58.9 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T04:00:00Z,73.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T04:00:00Z,45.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T04:15:00Z,60.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T04:15:00Z,53.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T04:15:00Z,57.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T04:30:00Z,65.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T04:30:00Z,54.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T04:30:00Z,60.7 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-10-04T04:30:00Z,58.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T04:30:00Z,73.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T04:35:00Z,86.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T04:45:00Z,58.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T04:45:00Z,53.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T04:45:00Z,54.5 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T04:45:00Z,76.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T04:45:00Z,69.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T04:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T04:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T04:45:00Z,87.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T04:54:00Z,94.16 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T04:54:00Z,90.98 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T04:57:00Z,54.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T05:00:00Z,60.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T05:00:00Z,54.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T05:00:00Z,57.3 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T05:00:00Z,73.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-04T05:00:00Z,-999.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T05:00:00Z,47.61 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T05:03:00Z,52.65 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T05:15:00Z,56.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T05:15:00Z,50.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T05:15:00Z,65.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T05:30:00Z,60.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T05:30:00Z,52.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T05:30:00Z,67.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T05:30:00Z,72.9 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T05:35:00Z,86.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T05:45:00Z,66.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T05:45:00Z,51.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T05:45:00Z,66.7 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T05:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T05:45:00Z,75.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T05:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T05:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T05:45:00Z,84.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T05:54:00Z,96.44 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T05:54:00Z,92.46 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T05:57:00Z,56.27 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T06:00:00Z,71.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T06:00:00Z,53.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T06:00:00Z,66.2 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T06:00:00Z,72.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-04T06:00:00Z,-999.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T06:00:00Z,54.06 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T06:03:00Z,51.16 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T06:15:00Z,69.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T06:15:00Z,59.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T06:15:00Z,66.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T06:30:00Z,65.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T06:30:00Z,61.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T06:30:00Z,66.5 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-10-04T06:30:00Z,228.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T06:30:00Z,73.8 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T06:32:00Z,53.33 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T06:35:00Z,88.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T06:45:00Z,67.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T06:45:00Z,59.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T06:45:00Z,67.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T06:45:00Z,78.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T06:45:00Z,75.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T06:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T06:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T06:45:00Z,85.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T06:54:00Z,97.82 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T06:54:00Z,93.8 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T06:57:00Z,60.33 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T07:00:00Z,65.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T07:00:00Z,55.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T07:00:00Z,66.5 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T07:00:00Z,75.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-04T07:00:00Z,-999.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T07:00:00Z,55.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T07:15:00Z,66.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T07:15:00Z,55.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T07:15:00Z,67.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T07:29:00Z,64.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T07:30:00Z,65.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T07:30:00Z,59.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T07:30:00Z,66.5 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-10-04T07:30:00Z,56.6 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T07:30:00Z,75.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T07:35:00Z,89.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T07:45:00Z,67.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T07:45:00Z,53.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T07:45:00Z,65.3 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T07:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T07:45:00Z,77.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T07:45:00Z,91.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T07:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T07:45:00Z,89.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T07:54:00Z,99.2 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T07:54:00Z,95.11 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T08:00:00Z,69.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T08:00:00Z,60.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T08:00:00Z,66.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T08:00:00Z,75.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-04T08:00:00Z,-999.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T08:00:00Z,50.34 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T08:15:00Z,71.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T08:15:00Z,60.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T08:15:00Z,65.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T08:30:00Z,71.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T08:30:00Z,60.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T08:30:00Z,66.0 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-10-04T08:30:00Z,75.7 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-10-04T08:33:00Z,59.0 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-10-04T08:35:00Z,89.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T08:45:00Z,71.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T08:45:00Z,62.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T08:45:00Z,66.6 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-10-04T08:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-10-04T08:45:00Z,78.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-10-04T08:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-10-04T08:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-10-04T08:45:00Z,91.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-10-04T08:54:00Z,99.42 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-10-04T08:54:00Z,95.83 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T08:57:00Z,67.07 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T09:00:00Z,72.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T09:00:00Z,63.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T09:00:00Z,66.9 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-10-04T09:00:00Z,75.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-10-04T09:00:00Z,-999.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-10-04T09:00:00Z,55.9 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-10-04T09:00:00Z,50.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T09:15:00Z,69.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T09:15:00Z,62.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T09:15:00Z,68.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-10-04T09:30:00Z,67.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-10-04T09:30:00Z,63.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-10-04T09:30:00Z,69.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-10-04T09:30:00Z,59.6 
