network,platform,latitude,longitude,date,relative_humidity 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T09:30:00Z,77.7 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T09:30:00Z,97.0 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T09:31:00Z,88.4 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T09:35:00Z,78.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T09:45:00Z,76.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T09:45:00Z,76.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T09:45:00Z,79.7 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T09:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T09:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T09:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T09:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T09:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T09:54:00Z,95.97 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T09:54:00Z,87.42 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T09:58:00Z,82.0 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T09:59:00Z,81.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T10:00:00Z,78.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T10:00:00Z,75.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T10:00:00Z,80.4 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T10:00:00Z,95.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T10:00:00Z,99.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T10:00:00Z,73.2 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T10:00:00Z,74.9 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T10:08:00Z,83.7 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T10:15:00Z,80.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T10:15:00Z,75.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T10:15:00Z,79.4 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T10:27:00Z,83.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T10:30:00Z,80.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T10:30:00Z,75.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T10:30:00Z,80.3 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T10:30:00Z,75.7 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T10:30:00Z,94.2 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T10:31:00Z,88.1 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T10:35:00Z,81.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T10:45:00Z,78.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T10:45:00Z,75.2 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T10:45:00Z,78.9 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T10:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T10:45:00Z,96.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T10:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T10:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T10:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T10:54:00Z,97.3 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T10:54:00Z,89.17 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T10:59:00Z,77.52 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T11:00:00Z,79.88 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T11:00:00Z,78.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T11:00:00Z,73.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T11:00:00Z,80.1 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T11:00:00Z,93.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T11:00:00Z,99.1 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T11:00:00Z,81.4 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T11:08:00Z,82.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T11:15:00Z,79.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T11:15:00Z,74.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T11:15:00Z,80.2 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T11:27:00Z,84.0 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T11:30:00Z,81.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T11:30:00Z,75.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T11:30:00Z,79.7 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T11:30:00Z,92.3 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T11:31:00Z,84.4 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T11:35:00Z,79.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T11:45:00Z,83.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T11:45:00Z,74.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T11:45:00Z,78.2 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T11:45:00Z,86.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T11:45:00Z,95.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T11:45:00Z,99.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T11:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T11:45:00Z,100.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T11:54:00Z,96.29 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T11:54:00Z,89.09 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T11:58:00Z,81.4 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T11:59:00Z,78.94 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T12:00:00Z,85.4 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T12:00:00Z,75.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T12:00:00Z,77.2 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T12:00:00Z,91.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T12:00:00Z,99.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T12:00:00Z,76.5 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T12:00:00Z,82.1 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T12:08:00Z,80.8 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T12:15:00Z,85.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T12:15:00Z,73.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T12:15:00Z,77.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T12:30:00Z,85.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T12:30:00Z,74.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T12:30:00Z,77.3 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T12:30:00Z,89.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T12:31:00Z,82.2 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T12:35:00Z,79.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T12:45:00Z,83.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T12:45:00Z,73.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T12:45:00Z,76.7 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T12:45:00Z,82.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T12:45:00Z,92.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T12:45:00Z,98.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T12:45:00Z,100.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T12:45:00Z,94.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T12:54:00Z,86.92 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T12:54:00Z,84.73 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T12:57:00Z,76.92 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T12:59:00Z,83.4 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T13:00:00Z,82.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T13:00:00Z,75.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T13:00:00Z,76.0 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T13:00:00Z,90.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T13:00:00Z,97.6 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T13:00:00Z,77.5 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T13:00:00Z,87.1 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T13:02:00Z,74.86 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T13:08:00Z,75.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T13:15:00Z,82.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T13:15:00Z,78.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T13:15:00Z,76.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T13:30:00Z,75.6 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T13:30:00Z,78.7 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T13:30:00Z,73.9 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T13:30:00Z,90.1 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T13:31:00Z,81.1 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T13:35:00Z,78.6 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T13:45:00Z,73.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T13:45:00Z,77.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T13:45:00Z,73.5 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T13:45:00Z,72.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T13:45:00Z,79.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T13:45:00Z,83.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T13:45:00Z,88.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T13:45:00Z,78.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T13:54:00Z,80.34 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T13:54:00Z,80.84 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T13:57:00Z,73.74 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T13:58:00Z,69.05 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T13:59:00Z,76.64 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T14:00:00Z,73.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T14:00:00Z,76.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T14:00:00Z,72.3 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T14:00:00Z,88.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T14:00:00Z,99.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T14:00:00Z,75.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T14:00:00Z,90.2 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T14:08:00Z,74.17 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T14:15:00Z,70.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T14:15:00Z,75.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T14:15:00Z,71.7 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T14:27:00Z,69.68 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T14:30:00Z,69.8 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T14:30:00Z,77.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T14:30:00Z,69.4 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T14:30:00Z,89.4 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T14:31:00Z,74.05 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T14:35:00Z,79.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T14:45:00Z,66.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T14:45:00Z,76.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T14:45:00Z,74.1 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T14:45:00Z,69.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T14:45:00Z,72.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T14:45:00Z,72.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T14:45:00Z,74.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T14:45:00Z,66.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T14:54:00Z,77.68 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T14:54:00Z,75.52 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T14:58:00Z,69.65 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T14:59:00Z,72.28 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T15:00:00Z,64.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T15:00:00Z,78.4 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T15:00:00Z,71.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T15:00:00Z,89.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T15:00:00Z,99.0 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T15:00:00Z,74.2 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T15:00:00Z,80.0 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T15:08:00Z,74.25 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T15:15:00Z,62.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T15:15:00Z,78.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T15:15:00Z,71.6 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T15:27:00Z,60.95 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T15:30:00Z,65.3 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T15:30:00Z,76.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T15:30:00Z,71.4 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T15:30:00Z,90.7 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T15:31:00Z,72.12 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T15:35:00Z,77.3 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T15:45:00Z,65.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T15:45:00Z,75.6 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T15:45:00Z,68.6 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T15:45:00Z,51.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T15:45:00Z,66.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T15:45:00Z,71.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T15:45:00Z,67.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T15:45:00Z,57.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T15:54:00Z,72.83 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T15:54:00Z,66.52 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T15:58:00Z,71.27 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T15:59:00Z,74.44 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T16:00:00Z,63.5 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T16:00:00Z,73.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T16:00:00Z,68.8 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T16:00:00Z,91.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T16:00:00Z,96.6 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T16:00:00Z,75.2 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T16:00:00Z,71.3 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T16:08:00Z,73.9 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T16:15:00Z,65.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T16:15:00Z,72.9 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T16:15:00Z,69.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T16:30:00Z,65.0 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T16:30:00Z,70.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T16:30:00Z,68.8 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T16:30:00Z,89.1 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T16:31:00Z,61.75 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T16:35:00Z,76.5 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T16:45:00Z,62.9 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T16:45:00Z,67.8 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T16:45:00Z,69.0 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T16:45:00Z,62.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T16:45:00Z,60.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T16:45:00Z,65.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T16:45:00Z,60.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T16:45:00Z,51.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T16:54:00Z,74.93 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T16:54:00Z,71.78 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T16:57:00Z,56.35 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T16:58:00Z,69.67 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T16:59:00Z,73.02 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T17:00:00Z,66.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T17:00:00Z,69.0 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T17:00:00Z,68.7 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T17:00:00Z,88.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T17:00:00Z,97.8 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T17:00:00Z,72.9 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T17:00:00Z,66.19 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T17:08:00Z,63.32 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T17:15:00Z,65.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T17:15:00Z,69.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T17:15:00Z,70.1 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T17:30:00Z,65.7 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T17:30:00Z,69.1 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T17:30:00Z,69.3 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2020-09-05T17:30:00Z,85.9 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2020-09-05T17:31:00Z,65.9 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2020-09-05T17:35:00Z,79.2 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T17:45:00Z,62.1 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T17:45:00Z,67.3 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T17:45:00Z,68.4 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2020-09-05T17:45:00Z,62.0 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2020-09-05T17:45:00Z,59.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2020-09-05T17:45:00Z,66.0 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2020-09-05T17:45:00Z,59.0 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2020-09-05T17:45:00Z,48.0 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2020-09-05T17:54:00Z,70.91 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2020-09-05T17:54:00Z,71.58 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-05T17:57:00Z,47.29 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2020-09-05T17:58:00Z,60.9 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2020-09-05T17:59:00Z,64.24 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2020-09-05T18:00:00Z,63.2 
LUMCON,ioos:station:LUMCON:102,29.1870,-90.6093,2020-09-05T18:00:00Z,66.5 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2020-09-05T18:00:00Z,69.2 
NERRS,ioos:station:NOAA.NERRS:marcemet,28.1323,-97.0344,2020-09-05T18:00:00Z,79.0 
TABS,ioos:station:wmo:42043,28.9818,-94.9186,2020-09-05T18:00:00Z,98.1 
TABS,ioos:station:wmo:42045,26.2168,-96.4998,2020-09-05T18:00:00Z,75.0 
WAVCIS,ioos:station:WAVCIS:CSI06,28.8667,-90.4833,2020-09-05T18:00:00Z,67.61 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2020-09-05T18:08:00Z,56.54 
