network,platform,latitude,longitude,date,relative_humidity,qcFlag 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T07:04:00Z,89.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T07:15:00Z,84.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T07:15:00Z,1014.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T07:15:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T07:30:00Z,85.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T07:30:00Z,1013.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T07:30:00Z,83.5,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T07:35:00,79.93,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T07:35:00,81.46,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T07:35:00,77.28,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T07:45:00Z,82.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T07:45:00Z,84.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T07:45:00Z,1013.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T07:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T07:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T07:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T07:45:00Z,95.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T07:54:00,77.25,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T07:54:00,77.68,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T07:54:00,0.8,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T07:56:00Z,80.0,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T07:56:00Z,79.31,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T08:00:00Z,84.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T08:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T08:04:00Z,91.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T08:15:00Z,84.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T08:15:00Z,1014.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T08:15:00Z,79.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T08:30:00Z,84.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T08:30:00Z,1014.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T08:30:00Z,85.2,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T08:35:00,81.47,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T08:35:00,79.54,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T08:35:00,76.47,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T08:45:00Z,79.36,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T08:45:00Z,83.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T08:45:00Z,1014.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T08:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T08:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T08:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T08:45:00Z,96.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T08:54:00,78.24,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T08:54:00,77.33,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T08:54:00,0.69,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T08:56:00Z,83.6,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T08:56:00Z,76.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T09:00:00Z,83.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T09:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T09:04:00Z,92.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T09:15:00Z,83.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T09:15:00Z,1014.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T09:15:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T09:30:00Z,83.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T09:30:00Z,1014.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T09:30:00Z,84.0,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T09:35:00,79.56,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T09:35:00,79.0,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T09:35:00,75.99,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T09:45:00Z,78.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T09:45:00Z,83.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T09:45:00Z,1014.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T09:45:00Z,89.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T09:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T09:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T09:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T09:54:00,76.69,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T09:54:00,79.08,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T09:54:00,0.69,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T09:56:00Z,76.53,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T09:56:00Z,75.52,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T10:00:00Z,84.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T10:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T10:04:00Z,92.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T10:15:00Z,84.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T10:15:00Z,1014.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T10:15:00Z,74.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T10:30:00Z,84.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T10:30:00Z,1014.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T10:30:00Z,81.5,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T10:35:00,80.81,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T10:35:00,79.05,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T10:35:00,77.1,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T10:45:00Z,81.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T10:45:00Z,84.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T10:45:00Z,1014.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T10:45:00Z,91.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T10:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T10:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T10:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T10:54:00,78.68,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T10:54:00,77.07,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T10:54:00,0.77,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T10:56:00Z,81.0,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T10:56:00Z,78.67,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T11:00:00Z,84.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T11:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T11:04:00Z,92.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T11:15:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T11:15:00Z,1014.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T11:15:00Z,78.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T11:30:00Z,83.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T11:30:00Z,1014.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T11:30:00Z,83.2,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T11:35:00,79.41,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T11:35:00,79.52,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T11:35:00,77.13,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T11:45:00Z,83.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T11:45:00Z,83.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T11:45:00Z,1014.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T11:45:00Z,94.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T11:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T11:45:00Z,97.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T11:54:00,77.85,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T11:54:00,76.43,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T11:54:00,0.68,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T11:56:00Z,84.6,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T11:56:00Z,81.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T12:00:00Z,83.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T12:00:00Z,1014.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T12:04:00Z,87.5,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T12:15:00Z,83.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T12:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T12:15:00Z,76.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T12:30:00Z,83.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T12:30:00Z,1015.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T12:30:00Z,82.5,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T12:35:00,79.42,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T12:35:00,78.66,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T12:35:00,77.66,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T12:45:00Z,81.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T12:45:00Z,82.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T12:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T12:45:00Z,90.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T12:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T12:45:00Z,88.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T12:54:00,77.7,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T12:54:00,73.59,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T12:54:00,0.8,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T12:56:00Z,85.1,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T12:56:00Z,79.48,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T13:00:00Z,79.5,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T13:00:00Z,1015.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T13:04:00Z,85.9,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T13:15:00Z,75.8,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T13:15:00Z,1015.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T13:15:00Z,75.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T13:30:00Z,73.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T13:30:00Z,1015.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T13:30:00Z,81.0,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T13:35:00,78.63,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T13:35:00,78.56,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T13:35:00,77.0,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T13:45:00Z,82.4,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T13:45:00Z,72.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T13:45:00Z,1015.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T13:45:00Z,85.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T13:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T13:45:00Z,78.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T13:45:00Z,80.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T13:54:00,77.24,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T13:54:00,74.07,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T13:54:00,0.76,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T13:56:00Z,85.3,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T13:56:00Z,82.6,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T14:00:00Z,71.3,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T14:00:00Z,1016.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T14:04:00Z,80.0,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T14:15:00Z,69.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T14:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T14:15:00Z,76.3,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T14:30:00Z,70.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T14:30:00Z,1016.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T14:30:00Z,78.6,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T14:35:00,77.34,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T14:35:00,78.32,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T14:35:00,75.65,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T14:45:00Z,78.37,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T14:45:00Z,70.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T14:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T14:45:00Z,80.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T14:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T14:45:00Z,76.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T14:45:00Z,75.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T14:54:00,76.79,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T14:54:00,70.26,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T14:54:00,78.29,11111222 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2019-08-09T14:55:00Z,72.15,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T14:56:00Z,84.9,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T14:56:00Z,77.8,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T15:00:00Z,71.0,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T15:00:00Z,1016.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T15:04:00Z,76.19,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T15:15:00Z,66.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T15:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T15:15:00Z,77.2,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T15:30:00Z,66.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T15:30:00Z,1016.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T15:30:00Z,79.5,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T15:35:00,73.96,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T15:35:00,76.99,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T15:35:00,74.49,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T15:45:00Z,76.18,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T15:45:00Z,63.2,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T15:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:apaebmet,29.7909,-84.8834,2019-08-09T15:45:00Z,2.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T15:45:00Z,72.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T15:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T15:45:00Z,69.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T15:45:00Z,69.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T15:54:00,76.79,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T15:54:00,69.98,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T15:54:00,64.02,11111222 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2019-08-09T15:55:00Z,79.01,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T15:56:00Z,82.9,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T15:56:00Z,72.81,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T16:00:00Z,63.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T16:00:00Z,1016.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T16:04:00Z,70.93,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T16:15:00Z,59.1,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T16:15:00Z,1016.0,11144222 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2019-08-09T16:15:00Z,78.1,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T16:30:00Z,60.4,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T16:30:00Z,1016.0,11144222 
TCOON,ioos:station:TCOON:146,28.1324,-97.0345,2019-08-09T16:30:00Z,78.0,11111222 
COMPS,ioos:station:USF.COMPS:C10,27.1690,-82.9260,2019-08-09T16:35:00,80.39,11111222 
COMPS,ioos:station:USF.COMPS:C12,27.4980,-83.7220,2019-08-09T16:35:00,77.35,11111222 
COMPS,ioos:station:USF.COMPS:C13,26.0630,-83.0730,2019-08-09T16:35:00,72.99,11111222 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2019-08-09T16:45:00Z,75.53,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T16:45:00Z,60.6,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T16:45:00Z,1016.0,11144222 
NERRS,ioos:station:NOAA.NERRS:gndcrmet,30.3592,-88.4200,2019-08-09T16:45:00Z,79.0,11111222 
NERRS,ioos:station:NOAA.NERRS:gtmpcmet,29.6577,-81.2327,2019-08-09T16:45:00Z,100.0,11111222 
NERRS,ioos:station:NOAA.NERRS:rkbuhmet,26.0501,-81.7017,2019-08-09T16:45:00Z,70.0,11111222 
NERRS,ioos:station:NOAA.NERRS:wkbshmet,30.4212,-87.8285,2019-08-09T16:45:00Z,66.0,11111222 
COMPS,ioos:station:USF.COMPS:ARP,28.4330,-82.6670,2019-08-09T16:54:00,75.37,11111222 
COMPS,ioos:station:USF.COMPS:FHP,28.1530,-82.8010,2019-08-09T16:54:00,70.24,11111222 
COMPS,ioos:station:USF.COMPS:SHP,30.0600,-84.2910,2019-08-09T16:54:00,69.15,11111222 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2019-08-09T16:55:00Z,77.6,11111222 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2019-08-09T16:56:00Z,78.86,11111222 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2019-08-09T16:56:00Z,75.22,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T17:00:00Z,61.7,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T17:00:00Z,1016.0,11144222 
DISL,ioos:station:DISL:PPTA,30.2791,-87.5561,2019-08-09T17:04:00Z,72.57,11111222 
LUMCON,ioos:station:LUMCON:101,29.2533,-90.6633,2019-08-09T17:15:00Z,63.9,11111222 
LUMCON,ioos:station:LUMCON:wisl1,29.1144,-90.1840,2019-08-09T17:15:00Z,1016.0,11144222 
