network,platform,latitude,longitude,date,sea_water_turbidity 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T09:00:00Z,4.95 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T09:00:00Z,1.4 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T09:00:00Z,17.13 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T09:00:00Z,4.08 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T09:15:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T09:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T09:15:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T09:30:00Z,274.974868 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T09:30:00Z,353.200477 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T09:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T10:00:00Z,5.4 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T10:00:00Z,1.83 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T10:00:00Z,15.54 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T10:00:00Z,3.82 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T10:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T10:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T10:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T10:30:00Z,262.106586 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T10:30:00Z,365.052842 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T10:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T10:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T11:00:00Z,4.84 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T11:00:00Z,4.66 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T11:00:00Z,15.11 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T11:00:00Z,4.48 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T11:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T11:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T11:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T11:30:00Z,305.113739 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T11:30:00Z,794.785733 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T11:45:00Z,3.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T12:00:00Z,5.18 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T12:00:00Z,4.37 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T12:00:00Z,14.99 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T12:00:00Z,4.39 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T12:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T12:15:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T12:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T12:30:00Z,331.527581 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T12:30:00Z,799.526679 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T13:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T13:15:00Z,32.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T13:15:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T13:30:00Z,328.818469 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T13:30:00Z,875.720454 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T13:45:00Z,3.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T14:00:00Z,6.66 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T14:00:00Z,4.73 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T14:00:00Z,16.48 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T14:00:00Z,5.88 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T14:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T14:15:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T14:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T14:30:00Z,393.159879 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T14:30:00Z,812.7336 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T14:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T14:45:00Z,13.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T15:00:00Z,7.56 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T15:00:00Z,5.11 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T15:00:00Z,16.63 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T15:00:00Z,5.94 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T15:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T15:15:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T15:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T15:30:00Z,440.907978 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T15:30:00Z,702.675925 
NERRS,ioos:station:NOAA.NERRS:gndbcwq,30.3836,-88.4364,2020-11-18T15:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T15:45:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T15:45:00Z,22.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T16:00:00Z,5.73 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T16:00:00Z,6.66 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T16:00:00Z,14.15 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T16:00:00Z,7.67 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T16:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T16:15:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T16:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T16:30:00Z,407.044078 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T16:30:00Z,503.556193 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T16:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T16:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gndblwq,30.3571,-88.4629,2020-11-18T17:00:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T17:00:00Z,6.61 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T17:00:00Z,5.55 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T17:00:00Z,13.12 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T17:00:00Z,6.32 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T17:30:00Z,336.945805 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T17:30:00Z,437.860227 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T17:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T17:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T18:00:00Z,9.81 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T18:00:00Z,5.3 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T18:00:00Z,13.63 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T18:00:00Z,6.16 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T18:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T18:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T18:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T18:30:00Z,402.303132 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T18:30:00Z,645.445934 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T18:45:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T18:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T19:00:00Z,3.86 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T19:00:00Z,5.25 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T19:00:00Z,14.02 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T19:00:00Z,6.15 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T19:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T19:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T19:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T19:30:00Z,297.663681 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T19:30:00Z,1286.8282 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T19:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T19:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T20:00:00Z,4.02 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T20:00:00Z,6.56 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T20:00:00Z,15.36 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T20:00:00Z,7.44 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T20:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T20:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T20:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T20:30:00Z,360.650535 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T20:30:00Z,1916.69674 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T20:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T20:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T21:00:00Z,4.15 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T21:00:00Z,4.44 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T21:00:00Z,15.24 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T21:00:00Z,6.8 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T21:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T21:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T21:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T21:30:00Z,260.75203 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T21:30:00Z,844.565666 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T21:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T21:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-18T22:00:00Z,2.88 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-18T22:00:00Z,3.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-18T22:00:00Z,14.15 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-18T22:00:00Z,7.64 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T22:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T22:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T22:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T22:30:00Z,477.48099 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T22:30:00Z,615.307063 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T22:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T22:45:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-18T23:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-18T23:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-18T23:15:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-18T23:30:00Z,264.477059 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-18T23:30:00Z,2632.579586 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-18T23:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-18T23:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T00:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T00:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T00:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T00:30:00Z,241.788246 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T00:30:00Z,2198.444388 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T00:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T00:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T01:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T01:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T01:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T01:30:00Z,219.099433 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T01:30:00Z,1968.169868 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T01:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T01:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T02:15:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T02:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T02:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T02:30:00Z,196.41062 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T02:30:00Z,2408.400568 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T04:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T04:45:00Z,6.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T05:00:00Z,2.35 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T05:00:00Z,1.63 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T05:00:00Z,18.51 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T05:00:00Z,5.46 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T05:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T05:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T05:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T05:30:00Z,165.594471 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T05:30:00Z,1093.465331 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T05:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T05:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T06:00:00Z,2.28 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T06:00:00Z,2.01 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T06:00:00Z,18.86 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T06:00:00Z,5.87 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T06:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T06:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T06:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T06:30:00Z,185.235533 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T06:30:00Z,1144.261181 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T06:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T06:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T07:00:00Z,2.31 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T07:00:00Z,1.9 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T07:00:00Z,16.98 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T07:00:00Z,6.05 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T07:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T07:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T07:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T07:30:00Z,169.3195 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T07:30:00Z,1215.036732 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T07:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T07:45:00Z,5.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T08:00:00Z,2.64 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T08:00:00Z,1.91 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T08:00:00Z,17.67 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T08:00:00Z,6.24 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T08:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T08:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T08:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T08:30:00Z,168.303583 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T08:30:00Z,1748.054518 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T08:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T08:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T09:00:00Z,2.66 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T09:00:00Z,1.65 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T09:00:00Z,18.11 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T09:00:00Z,5.47 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T09:15:00Z,2.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T09:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T09:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T09:30:00Z,196.749259 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T09:30:00Z,1068.406045 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T09:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T09:45:00Z,4.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T10:00:00Z,4.41 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T10:00:00Z,1.95 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T10:00:00Z,18.21 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T10:00:00Z,5.04 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T10:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T10:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T10:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T10:30:00Z,199.458371 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T10:30:00Z,837.454247 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T10:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T10:45:00Z,3.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T11:00:00Z,3.41 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T11:00:00Z,1.5 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T11:00:00Z,18.58 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T11:00:00Z,4.56 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T11:15:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T11:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-11-19T11:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-11-19T11:30:00Z,196.071981 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-11-19T11:30:00Z,535.726898 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-11-19T11:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-11-19T11:45:00Z,2.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-11-19T12:00:00Z,3.22 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-11-19T12:00:00Z,1.75 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-11-19T12:00:00Z,15.63 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-11-19T12:00:00Z,5.51 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-11-19T12:15:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-11-19T12:15:00Z,5.0 
