network,platform,latitude,longitude,date,sea_water_turbidity 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-11T18:00:00Z,1.04 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-11T18:00:00Z,1.34 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-11T18:00:00Z,8.02 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T18:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T18:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T18:30:00Z,426.346501 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T18:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T18:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T18:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-11T19:00:00Z,560.108906 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-11T19:00:00Z,2.32 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-11T19:00:00Z,0.94 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-11T19:00:00Z,1.31 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-11T19:00:00Z,4.7 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T19:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T19:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T19:30:00Z,394.175796 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T19:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T19:45:00Z,22.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T19:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-11T20:00:00Z,313.241075 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-11T20:00:00Z,2.53 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-11T20:00:00Z,0.98 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-11T20:00:00Z,1.26 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-11T20:00:00Z,4.44 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T20:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T20:15:00Z,8.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T20:30:00Z,424.991945 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T20:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T20:45:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T20:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-11T21:00:00Z,363.359647 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-11T21:00:00Z,2.58 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-11T21:00:00Z,0.89 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-11T21:00:00Z,1.25 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-11T21:00:00Z,4.31 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T21:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T21:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T21:30:00Z,387.741655 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T21:45:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T21:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T21:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-11T22:00:00Z,583.136358 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-11T22:00:00Z,2.65 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-11T22:00:00Z,1.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-11T22:00:00Z,1.24 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-11T22:00:00Z,4.26 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T22:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T22:15:00Z,13.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T22:30:00Z,937.691391 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T22:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T22:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T22:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-11T23:00:00Z,350.491365 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-11T23:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-11T23:15:00Z,21.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-11T23:30:00Z,522.858616 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-11T23:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-11T23:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-11T23:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T00:00:00Z,398.916742 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T00:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T00:15:00Z,31.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T00:30:00Z,690.146282 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T00:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T00:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T00:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T01:00:00Z,392.82124 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T01:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T01:15:00Z,30.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T01:30:00Z,699.289535 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T01:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T01:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T01:45:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T02:00:00Z,579.07269 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T02:15:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T02:15:00Z,32.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T02:30:00Z,1323.401212 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T02:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T02:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T02:45:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T03:00:00Z,525.567728 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T03:15:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T03:15:00Z,28.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T03:30:00Z,2326.111291 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T03:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T03:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T03:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T04:00:00Z,458.517206 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T04:00:00Z,2.44 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T04:00:00Z,0.8 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T04:00:00Z,1.26 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T04:00:00Z,3.97 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T04:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T04:15:00Z,25.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T04:30:00Z,1017.948834 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T04:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T04:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T04:45:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T05:00:00Z,347.782253 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T05:00:00Z,1.44 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T05:00:00Z,0.74 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T05:00:00Z,1.3 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T05:00:00Z,4.53 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T05:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T05:15:00Z,23.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T05:30:00Z,683.034863 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T05:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T05:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T05:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T06:00:00Z,304.097822 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T06:00:00Z,2.59 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T06:00:00Z,16.99 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T06:00:00Z,1.25 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T06:00:00Z,4.27 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T06:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T06:15:00Z,19.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T06:30:00Z,644.430017 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T06:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T06:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T06:45:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T07:00:00Z,270.572561 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T07:00:00Z,1.83 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T07:00:00Z,2.23 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T07:00:00Z,1.28 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T07:00:00Z,3.91 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T07:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T07:15:00Z,15.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T07:30:00Z,791.737982 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T07:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T07:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T07:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T08:00:00Z,272.265756 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T08:00:00Z,1.93 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T08:00:00Z,0.97 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T08:00:00Z,1.21 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T08:00:00Z,3.75 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T08:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T08:15:00Z,14.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T08:30:00Z,698.273618 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T08:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T08:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T08:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T09:00:00Z,270.572561 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T09:00:00Z,1.85 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T09:00:00Z,1.16 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T09:00:00Z,1.21 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T09:00:00Z,3.85 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T09:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T09:15:00Z,12.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T09:30:00Z,768.033252 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T09:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T09:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T09:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T10:00:00Z,277.345341 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T10:00:00Z,3.03 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T10:00:00Z,1.1 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T10:00:00Z,1.26 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T10:00:00Z,4.04 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T10:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T10:15:00Z,12.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T10:30:00Z,939.723225 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T10:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T10:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T10:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T11:00:00Z,294.954569 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T11:00:00Z,2.49 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T11:00:00Z,1.02 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T11:00:00Z,1.21 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T11:00:00Z,4.17 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T11:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T11:15:00Z,10.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T11:30:00Z,751.439941 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T11:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T11:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T11:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T12:00:00Z,225.194935 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T12:00:00Z,1.89 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T12:00:00Z,0.99 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T12:00:00Z,1.23 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T12:00:00Z,4.07 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T12:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T12:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T12:30:00Z,650.864158 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T12:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T12:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T12:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T13:00:00Z,225.194935 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T13:00:00Z,4.51 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T13:00:00Z,0.92 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T13:00:00Z,1.27 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T13:00:00Z,4.23 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T13:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T13:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T13:30:00Z,739.587576 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T13:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T13:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T14:00:00Z,293.600013 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T14:00:00Z,2.2 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T14:00:00Z,1.09 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T14:00:00Z,1.16 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T14:00:00Z,3.36 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T14:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T14:15:00Z,15.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T14:30:00Z,966.475706 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T14:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T14:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T14:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T15:00:00Z,228.242686 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T15:00:00Z,1.98 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T15:00:00Z,0.86 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T15:00:00Z,1.2 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T15:00:00Z,3.12 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T15:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T15:15:00Z,13.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T15:30:00Z,971.216652 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T15:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T15:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T15:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T16:00:00Z,181.849143 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T16:00:00Z,2.31 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T16:00:00Z,0.76 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T16:00:00Z,1.28 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T16:00:00Z,3.16 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T16:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T16:15:00Z,12.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T16:30:00Z,770.065086 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T16:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T16:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T16:45:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T17:00:00Z,221.131267 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T17:00:00Z,2.37 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T17:00:00Z,1.18 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T17:00:00Z,1.29 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T17:00:00Z,3.28 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T17:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T17:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T17:30:00Z,733.153435 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T17:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T17:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T17:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T18:00:00Z,252.286055 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T18:00:00Z,2.61 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-08-12T18:00:00Z,1.24 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-08-12T18:00:00Z,1.29 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-08-12T18:00:00Z,3.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-08-12T18:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-08-12T18:15:00Z,8.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-08-12T18:30:00Z,749.746746 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-08-12T18:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-08-12T18:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-08-12T18:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-08-12T19:00:00Z,269.218005 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-08-12T19:00:00Z,2.33 
