network,platform,latitude,longitude,date,sea_water_turbidity 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T10:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T11:00:00Z,304.097822 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T11:00:00Z,15.26 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T11:00:00Z,6.26 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T11:00:00Z,1.76 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T11:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T11:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T11:15:00Z,10.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T11:30:00Z,552.997487 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T11:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T11:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T11:45:00Z,13.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T12:00:00Z,16.53 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T12:00:00Z,8.92 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T12:00:00Z,1.79 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T12:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T12:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T12:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T12:30:00Z,326.447996 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T12:30:00Z,1289.198673 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T12:45:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T12:45:00Z,21.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T12:45:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T13:00:00Z,468.676376 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T13:00:00Z,18.34 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T13:00:00Z,9.51 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T13:00:00Z,1.73 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T13:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T13:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T13:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T13:30:00Z,1335.930855 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T13:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T13:45:00Z,23.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T13:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T14:00:00Z,258.042918 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T14:00:00Z,16.9 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T14:00:00Z,11.86 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T14:00:00Z,1.8 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T14:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T14:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T14:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T14:30:00Z,754.487692 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T14:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T14:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T14:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T15:00:00Z,379.27568 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T15:00:00Z,26.01 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T15:00:00Z,18.35 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T15:00:00Z,1.7 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T15:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T15:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T15:15:00Z,12.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T15:30:00Z,281.409009 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T15:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T15:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T15:45:00Z,37.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T16:00:00Z,15.98 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T16:00:00Z,14.36 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T16:00:00Z,2.07 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T16:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T16:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T16:15:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T16:30:00Z,244.835997 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T16:30:00Z,318.997938 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T16:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T16:45:00Z,29.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T16:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T17:00:00Z,158.144413 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T17:00:00Z,11.39 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T17:00:00Z,11.55 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T17:00:00Z,1.94 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T17:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T17:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T17:15:00Z,18.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T17:30:00Z,307.822851 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T17:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T17:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T17:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T18:00:00Z,144.598853 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T18:00:00Z,20.46 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T18:00:00Z,9.34 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T18:00:00Z,1.86 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T18:15:00Z,18.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T18:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T18:15:00Z,17.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T18:30:00Z,307.484212 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T18:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T18:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T18:45:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T19:00:00Z,216.72896 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T19:00:00Z,6.48 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T19:00:00Z,6.91 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T19:00:00Z,1.66 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T19:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T19:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T19:15:00Z,19.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T19:30:00Z,310.870602 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T19:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T19:45:00Z,26.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T19:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T20:00:00Z,5.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T20:00:00Z,4.72 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T20:00:00Z,2.03 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T20:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T20:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T20:15:00Z,20.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T20:30:00Z,204.537956 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T20:30:00Z,241.449607 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T20:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T20:45:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T20:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T21:00:00Z,5.22 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T21:00:00Z,4.52 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T21:00:00Z,3.69 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T21:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T21:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T21:15:00Z,19.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T21:30:00Z,224.179018 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T21:30:00Z,301.38871 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T21:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T21:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T21:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T22:00:00Z,143.244297 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-13T22:00:00Z,5.54 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-13T22:00:00Z,4.03 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-13T22:00:00Z,1.88 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T22:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T22:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T22:15:00Z,20.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T22:30:00Z,280.393092 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T22:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T22:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T22:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-13T23:00:00Z,241.788246 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-13T23:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-13T23:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-13T23:15:00Z,24.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-13T23:30:00Z,287.504511 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-13T23:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-13T23:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-13T23:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T00:15:00Z,17.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T00:15:00Z,24.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T00:15:00Z,21.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T00:30:00Z,246.190553 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T00:30:00Z,425.330584 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T00:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T00:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T00:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T01:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T01:15:00Z,19.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T01:15:00Z,23.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T01:30:00Z,289.536345 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T01:30:00Z,253.640611 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T01:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T01:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T01:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T02:00:00Z,280.393092 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T02:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T02:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T02:15:00Z,20.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T02:30:00Z,543.515595 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T02:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T02:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T02:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T03:00:00Z,324.754801 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T03:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T03:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T03:15:00Z,16.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T03:30:00Z,321.029772 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T03:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T03:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T03:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T04:00:00Z,5.65 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T04:00:00Z,3.47 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T04:00:00Z,1.8 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T04:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T04:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T04:15:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T04:30:00Z,245.174636 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T04:30:00Z,1008.128303 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T04:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T04:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T04:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T05:00:00Z,6.16 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T05:00:00Z,3.78 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T05:00:00Z,1.75 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T05:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T05:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T05:15:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T05:30:00Z,239.079134 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T05:30:00Z,1368.778838 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T05:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T05:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T06:00:00Z,299.356876 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T06:00:00Z,7.04 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T06:00:00Z,3.91 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T06:00:00Z,1.71 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T06:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T06:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T06:15:00Z,14.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T06:30:00Z,1391.129012 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T06:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T06:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T06:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T07:00:00Z,262.106586 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T07:00:00Z,6.98 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T07:00:00Z,4.54 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T07:00:00Z,1.76 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T07:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T07:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T07:15:00Z,14.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T07:30:00Z,2038.60678 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T07:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T07:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T07:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T08:00:00Z,5.4 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T08:00:00Z,3.5 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T08:00:00Z,1.68 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T08:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T08:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T08:15:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T08:30:00Z,261.090669 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T08:30:00Z,4981.37969 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T08:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T08:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T08:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T09:00:00Z,3.85 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T09:00:00Z,2.63 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T09:00:00Z,1.68 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T09:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T09:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T09:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T09:30:00Z,284.118121 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T09:30:00Z,2627.83864 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T09:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T09:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T09:45:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T10:00:00Z,362.005091 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T10:00:00Z,4.26 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T10:00:00Z,2.53 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-09-14T10:00:00Z,1.8 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-09-14T10:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-09-14T10:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-09-14T10:15:00Z,13.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-09-14T10:30:00Z,2922.45457 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-09-14T10:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-09-14T10:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-09-14T10:45:00Z,48.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-09-14T11:00:00Z,301.050071 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-09-14T11:00:00Z,4.68 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-09-14T11:00:00Z,3.44 
