network,platform,latitude,longitude,date,sea_water_turbidity 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T00:30:00Z,190.653757 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T00:30:00Z,64.680049 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T00:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T00:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T01:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T01:30:00Z,50.118572 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T01:30:00Z,88.384779 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T01:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T01:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T02:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T02:30:00Z,49.441294 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T02:30:00Z,116.491816 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T02:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T02:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T03:15:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T03:30:00Z,40.298041 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T03:30:00Z,125.635069 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T03:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T03:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T04:15:00Z,17.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T04:30:00Z,32.170705 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T04:30:00Z,222.824462 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T04:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T04:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T05:00:00Z,4.61 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T05:00:00Z,2.59 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T05:00:00Z,3.21 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T05:15:00Z,16.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T05:30:00Z,41.991236 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T05:30:00Z,177.785475 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T05:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T05:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T06:00:00Z,4.88 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T06:00:00Z,2.25 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T06:00:00Z,2.51 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T06:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T06:30:00Z,37.25029 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T06:30:00Z,767.694613 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T06:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T06:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T07:00:00Z,3.85 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T07:00:00Z,2.08 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T07:00:00Z,2.68 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T07:15:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T07:30:00Z,55.536796 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T07:30:00Z,268.202088 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T07:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T07:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T08:00:00Z,3.73 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T08:00:00Z,1.99 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T08:00:00Z,2.75 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T08:15:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T08:30:00Z,58.584547 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T08:30:00Z,294.954569 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T08:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T08:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T09:15:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T09:30:00Z,61.293659 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T09:30:00Z,277.68398 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T09:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T09:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T10:00:00Z,2.74 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T10:00:00Z,1.69 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T10:00:00Z,2.39 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T10:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T10:30:00Z,71.791468 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T10:30:00Z,186.928728 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T10:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T10:45:00Z,12.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T11:00:00Z,97.189393 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T11:00:00Z,1.72 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T11:00:00Z,2.76 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T11:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T11:30:00Z,301.050071 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T11:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T11:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T12:00:00Z,3.31 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T12:15:00Z,13.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T12:30:00Z,291.568179 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T12:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T12:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T13:00:00Z,3.33 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T13:00:00Z,2.06 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T13:00:00Z,3.06 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T13:15:00Z,15.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T13:30:00Z,448.358036 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T13:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T13:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T14:00:00Z,3.34 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T14:15:00Z,16.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T14:30:00Z,382.66207 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T14:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T14:45:00Z,16.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T15:00:00Z,3.47 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T15:00:00Z,2.61 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T15:00:00Z,2.58 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T15:15:00Z,20.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T15:30:00Z,368.439232 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T15:30:00Z,209.617541 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T15:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T15:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T16:00:00Z,31.15 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T16:00:00Z,2.55 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T16:00:00Z,2.61 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T16:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T16:30:00Z,249.576943 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T16:30:00Z,293.261374 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T16:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T16:45:00Z,13.0 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T17:00:00Z,2.38 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T17:00:00Z,2.49 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T17:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T17:30:00Z,146.292048 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T17:30:00Z,199.119732 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T17:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T17:45:00Z,12.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T18:00:00Z,3.97 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T18:00:00Z,2.08 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T18:00:00Z,2.85 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T18:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T18:30:00Z,66.373244 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T18:30:00Z,79.580165 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T18:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T18:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T19:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T19:30:00Z,268.540727 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T19:30:00Z,76.193775 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T19:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T19:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T20:00:00Z,3.9 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T20:00:00Z,2.14 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T20:00:00Z,2.62 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T20:15:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T20:30:00Z,220.11535 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T20:30:00Z,54.859518 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T20:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T20:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T21:00:00Z,4.13 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T21:15:00Z,5.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T21:30:00Z,182.526421 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T21:30:00Z,46.393543 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T21:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T21:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T22:00:00Z,3.93 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T22:00:00Z,2.2 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T22:00:00Z,2.82 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T22:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T22:30:00Z,135.794239 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T22:30:00Z,57.907269 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T22:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T22:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-18T23:00:00Z,4.5 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-18T23:00:00Z,2.22 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-18T23:00:00Z,2.83 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-18T23:15:00Z,7.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-18T23:30:00Z,125.973708 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-18T23:30:00Z,64.002771 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-18T23:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-18T23:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T00:15:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T00:30:00Z,168.303583 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T00:30:00Z,165.255832 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T00:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T00:45:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T01:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T01:30:00Z,132.407849 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T01:30:00Z,61.293659 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T01:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T01:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T02:15:00Z,18.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T02:30:00Z,108.36448 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T02:30:00Z,93.125725 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T02:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T02:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T03:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T03:30:00Z,186.590089 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T03:30:00Z,114.121343 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T03:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T03:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T04:00:00Z,2.63 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T04:00:00Z,1.87 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T04:00:00Z,3.17 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T04:15:00Z,15.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T04:30:00Z,69.420995 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T04:30:00Z,242.804163 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T04:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T04:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T05:00:00Z,2.2 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T05:00:00Z,3.45 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T05:15:00Z,19.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T05:30:00Z,263.461142 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T05:30:00Z,133.762405 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T05:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T05:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T06:00:00Z,4.85 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T06:00:00Z,2.35 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T06:00:00Z,3.5 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T06:15:00Z,17.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T06:30:00Z,38.604846 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T06:30:00Z,365.391481 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T06:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T06:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T07:00:00Z,4.79 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T07:00:00Z,2.17 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T07:00:00Z,3.2 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T07:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T07:30:00Z,88.723418 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T07:30:00Z,229.258603 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T07:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T07:45:00Z,13.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T08:00:00Z,3.65 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T08:00:00Z,2.13 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T08:00:00Z,2.74 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T08:15:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T08:30:00Z,87.707501 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T08:30:00Z,258.042918 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T08:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T08:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T09:00:00Z,4.09 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T09:00:00Z,1.61 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T09:00:00Z,2.53 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T09:15:00Z,11.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-06-19T09:30:00Z,200.474288 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T09:30:00Z,291.568179 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T09:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T09:45:00Z,14.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T10:00:00Z,3.55 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T10:00:00Z,1.59 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T10:00:00Z,2.57 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T10:15:00Z,9.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T10:30:00Z,388.080294 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T10:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T10:45:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T11:15:00Z,10.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T11:30:00Z,435.828393 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T11:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T11:45:00Z,20.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T12:00:00Z,2.62 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T12:00:00Z,2.02 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T12:00:00Z,2.85 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T12:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-19T12:15:00Z,10.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T12:30:00Z,1077.887937 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T12:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T12:45:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T13:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-19T13:15:00Z,11.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-06-19T13:30:00Z,683.034863 
NERRS,ioos:station:NOAA.NERRS:rkblhwq,26.0257,-81.7332,2020-06-19T13:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:wkbfrwq,30.4162,-87.8228,2020-06-19T13:45:00Z,15.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-06-19T14:00:00Z,3.05 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2020-06-19T14:00:00Z,2.32 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-06-19T14:00:00Z,2.66 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-06-19T14:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-06-19T14:15:00Z,14.0 
