network,platform,latitude,longitude,date,sea_water_turbidity 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-04T20:00:00Z,2.86 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-04T20:00:00Z,5.65 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-04T20:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-04T20:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-04T20:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T20:30:00Z,448.696675 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-04T20:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-04T20:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-04T21:00:00Z,2.31 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-04T21:00:00Z,2.65 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-04T21:00:00Z,5.64 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-04T21:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-04T21:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-04T21:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T21:30:00Z,362.34373 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-04T21:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-04T21:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-04T22:00:00Z,2.92 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-04T22:00:00Z,2.66 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-04T22:00:00Z,5.48 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-04T22:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-04T22:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-04T22:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T22:30:00Z,420.250999 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-04T22:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-04T22:45:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-04T23:00:00Z,266.508893 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-04T23:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-04T23:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-04T23:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-04T23:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-04T23:45:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T00:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T00:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T00:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T00:30:00Z,364.714203 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T00:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T00:45:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T01:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T01:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T01:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T01:30:00Z,334.236693 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T01:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T01:45:00Z,20.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T02:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T02:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T02:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T02:30:00Z,249.238304 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T02:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T02:45:00Z,10.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T03:00:00Z,225.872213 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T03:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T03:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T03:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T03:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T03:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T04:00:00Z,4.76 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T04:00:00Z,2.56 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T04:00:00Z,6.78 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T04:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T04:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T04:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T04:30:00Z,357.602784 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T04:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T04:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T05:00:00Z,3.49 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T05:00:00Z,2.63 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T05:00:00Z,6.98 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T05:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T05:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T05:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T05:30:00Z,384.016626 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T05:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T05:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T06:00:00Z,3.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T06:00:00Z,2.96 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T06:00:00Z,7.02 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T06:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T06:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T06:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T06:30:00Z,381.984792 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T06:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T06:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T07:00:00Z,385.709821 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T07:00:00Z,2.78 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T07:00:00Z,2.93 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T07:00:00Z,6.24 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T07:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T07:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T07:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T07:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T07:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T08:00:00Z,2.87 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T08:00:00Z,2.89 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T08:00:00Z,6.04 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T08:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T08:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T08:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T08:30:00Z,431.087447 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T08:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T08:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T09:00:00Z,2.67 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T09:00:00Z,2.94 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T09:00:00Z,5.38 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T09:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T09:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T09:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T09:30:00Z,386.04846 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T09:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T09:45:00Z,10.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T10:00:00Z,3.38 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T10:00:00Z,2.97 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T10:00:00Z,4.9 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T10:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T10:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T10:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T10:30:00Z,273.281673 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T10:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T10:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T11:00:00Z,310.193324 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T11:00:00Z,3.25 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T11:00:00Z,2.79 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T11:00:00Z,5.17 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T11:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T11:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T11:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T11:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T11:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T12:00:00Z,3.39 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T12:00:00Z,2.49 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T12:00:00Z,4.95 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T12:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T12:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T12:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T12:30:00Z,392.482601 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T12:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T12:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T13:00:00Z,2.99 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T13:00:00Z,2.72 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T13:00:00Z,5.01 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T13:15:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T13:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T13:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T13:30:00Z,424.314667 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T13:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T13:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T14:00:00Z,2.68 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T14:00:00Z,3.24 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T14:00:00Z,5.37 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T14:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T14:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T14:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T14:30:00Z,375.212012 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T14:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T14:45:00Z,9.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T15:00:00Z,412.800941 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T15:00:00Z,2.96 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T15:00:00Z,2.69 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T15:00:00Z,6.07 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T15:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T15:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T15:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T15:45:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T15:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T16:00:00Z,2.67 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T16:00:00Z,2.91 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T16:00:00Z,5.65 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T16:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T16:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T16:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T16:30:00Z,261.429308 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T16:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T16:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T17:00:00Z,7.0 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T17:00:00Z,3.14 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T17:00:00Z,6.41 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T17:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T17:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T17:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T17:30:00Z,218.422155 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T17:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T17:45:00Z,8.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T18:00:00Z,2.55 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T18:00:00Z,2.81 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T18:00:00Z,5.34 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T18:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T18:15:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T18:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T18:30:00Z,278.361258 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-10-05T18:30:00Z,1216.052649 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T18:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T18:45:00Z,8.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T19:00:00Z,276.329424 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T19:00:00Z,2.82 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T19:00:00Z,2.79 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T19:00:00Z,5.44 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T19:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T19:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T19:15:00Z,14.0 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-10-05T19:30:00Z,555.029321 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T19:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T19:45:00Z,7.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T20:00:00Z,2.51 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T20:00:00Z,2.6 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T20:00:00Z,5.59 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T20:15:00Z,15.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T20:15:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T20:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T20:30:00Z,265.154337 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-10-05T20:30:00Z,635.964042 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T20:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T20:45:00Z,9.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T21:00:00Z,2.2 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T21:00:00Z,2.77 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T21:00:00Z,5.04 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T21:15:00Z,16.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T21:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T21:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T21:30:00Z,212.326653 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2020-10-05T21:30:00Z,431.087447 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T21:45:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T21:45:00Z,11.0 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2020-10-05T22:00:00Z,2.46 
SCCF RECON,ioos:station:SCCF:18,26.6955,-81.8138,2020-10-05T22:00:00Z,2.72 
SCCF RECON,ioos:station:SCCF:56,26.4645,-82.1044,2020-10-05T22:00:00Z,5.11 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T22:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T22:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T22:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T22:30:00Z,251.608777 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T22:45:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T22:45:00Z,13.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-05T23:00:00Z,215.713043 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-05T23:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-05T23:15:00Z,7.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-05T23:15:00Z,14.0 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-05T23:45:00Z,5.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-05T23:45:00Z,11.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-06T00:15:00Z,10.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-06T00:15:00Z,6.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-06T00:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-06T00:30:00Z,332.204859 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-06T00:45:00Z,4.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-06T00:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-06T01:15:00Z,12.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-06T01:15:00Z,9.0 
NERRS,ioos:station:NOAA.NERRS:marmbwq,28.1384,-96.8285,2020-10-06T01:15:00Z,14.0 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2020-10-06T01:30:00Z,292.245457 
NERRS,ioos:station:NOAA.NERRS:gtmpcwq,29.6671,-81.2574,2020-10-06T01:45:00Z,3.0 
NERRS,ioos:station:NOAA.NERRS:marabwq,27.9798,-97.0287,2020-10-06T01:45:00Z,8.0 
NERRS,ioos:station:NOAA.NERRS:marcewq,28.1323,-97.0344,2020-10-06T02:15:00Z,13.0 
NERRS,ioos:station:NOAA.NERRS:marcwwq,28.0841,-97.2009,2020-10-06T02:15:00Z,9.0 
